"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PT005","PT010","PT020","PT030","PT040","PT050","PT060","PT070","PT080","PT090","PT100","PT110","PT120","PT130","PT140","PT150","PT160","PT170","PT180","PT190","PT200","PT210"
"2011","DK",864674,516.467619848612,"NA","1","2011","NA","1",1975,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","31","5","37","NA","NA","NA","13","1","2","2","NA","NA","NA","1","1","3","NA","NA","NA","NA",1,1,110045,845,0,0,1,0,-76751,,628,0,0,0,0,0,1,"7.4473",35,86467,"3","5","NA","NA","2","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","2","2","NA","NA","NA","NA","4","NA"
"2011","DK",864731,516.467619848612,"729.8465","1","2011","NA","2",1991,"2","1","1","DK","2","NA","2","6","NA","1","2","NA","3","41",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,2905,0,0,600,1,3836,0,,138,0,0,0,0,6856,1,"7.4473",19,86473,"2","2","NA","3","NA","NA","NA","NA","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA"
"2011","DK",864732,516.467619848612,"NA","2","2011","NA","1",1968,"2","2","3","DK","2","NA","3","4","NA","1","2","NA","NA","41","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","1","NA","NA","2","NA",1,1,0,0,0,435,1,0,-2336,,106,0,0,6688,0,0,1,"7.4473",42,86473,"2","6","NA","NA","NA","NA","NA","NA","1","NA","1935","2","NA","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA"
"2011","DK",864733,516.467619848612,"NA","2","2011","NA","1",1960,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","71","9","40","NA","NA","NA","11","1","2","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",1,1,64120,0,0,769,1,1880,14,,357,0,0,0,0,0,1,"7.4473",50,86473,"2","2","NA","1","2","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","5","NA","2"
"2011","DK",864863,516.467619848612,"NA","1","2011","NA","2",1978,"1","1","3","DK","2","NA","3","1","NA","1","2","NA","3","NA","7","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",1,1,113755,0,0,0,1,806,21,,913,0,0,0,0,0,1,"7.4473",32,86486,"3","2","NA","NA","2","2","2","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","2","NA","5","4","NA"
"2011","DK",864864,516.467619848612,"NA","2","2011","NA","4",1975,"2","2","2","DK","2","NA","3","1","NA","1","NA","NA","3","32","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","NA","NA","2","NA","1","NA",1,1,33063,280,0,251,1,0,0,,0,0,0,0,0,0,1,"7.4473",35,86486,"2","6","NA","NA","NA","NA","NA","1933","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","2","NA","5","1","NA"
"2011","DK",865071,516.467619848612,"1432.518","2","2011","NA","1",1971,"2","2","3","DK","2","NA","3","1","NA","1","NA","1","3","74","5","NA","NA","q","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","2","NA","2","NA",1,1,23207,0,0,0,1,0,0,,13369,0,0,407,0,0,1,"7.4473",39,86507,"2","NA","NA","1","2","NA","3","1940","NA","NA","NA","1","1","3","2","NA","NA","NA","5","NA","NA","NA","NA","NA"
"2011","DK",865072,516.467619848612,"905.8488","1","2011","NA","2",1970,"1","2","1","DK","2","NA","5","3","NA","NA","NA","NA","3","24","0 - 1","37","NA","f","NA","NA","1","2","2","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,31050,312,0,191,1,0,0,,135,0,0,0,0,0,1,"7.4473",40,86507,"3","2","NA","NA","2","1","NA","1911","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","2","5","NA","3","1"
"2011","DK",865751,516.467619848612,"NA","1","2011","NA","1",1968,"2","2","3","DK","2","NA","5","2","NA","1","2","NA","3","32","0 - 1","NA","NA","g","NA","12","NA","2","NA","NA","NA","NA","1","1","3","NA","NA","NA","NA",1,1,26312,0,0,0,1,0,4652,,884,0,0,0,0,0,1,"7.4473",42,86575,"2","6","NA","NA","NA","3","3","NA","NA","NA","NA","NA","1","2","1","NA","2","NA","NA","NA","3","5","3","NA"
"2011","DK",865754,516.467619848612,"1251.578","NA","2011","NA","4",1964,"1","2","3","DK","2","NA","2","8","NA","1","NA","NA","3","24","7","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","3","2","3","2","NA","NA","3",1,1,0,0,0,0,1,0,0,,263,0,0,31765,0,0,1,"7.4473",46,86575,"2","2","NA","NA","NA","1","1","1943","NA","NA","NA","NA","NA","3","1","1","2","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",865812,516.467619848612,"410.8957","1","2011","NA","2",1978,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","33","7","NA","NA","g","NA","13","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,42008,0,0,435,1,0,0,,195,0,0,0,0,0,1,"7.4473",32,86581,"3","2","NA","1","2","NA","NA","NA","1","1","1954","NA","4","NA","3","NA","1","7","NA","2","NA","NA","5","NA"
"2011","DK",865813,516.467619848612,"944.328","NA","2011","NA","4",1980,"2","2","1","DK","2","NA","5","11","NA","2","2","NA","3","NA",,"37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,1405,0,0,700,1,1324,2,,819,0,0,3959,0,0,1,"7.4473",30,86581,"2","6","NA","NA","NA","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA"
"2011","DK",866032,516.467619848612,"1276.439","1","2011","NA","1",1970,"2","2","1","DK","2","3","3","1","NA","NA","NA","NA","3","NA","4","37","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","2","NA",1,1,53334,0,0,0,1,6036,0,,983,0,0,0,0,0,1,"7.4473",40,86603,"2","NA","NA","1","2","NA","NA","NA","NA","1","1945","1","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA"
"2011","DK",866033,516.467619848612,"1649.991","1","2011","NA","2",1954,"1","2","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","34",,"34","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",1,1,37241,132,0,635,1,0,0,,0,0,0,0,0,0,1,"7.4473",56,86603,"3","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","3","1","NA","8","NA","2","NA","NA","NA","NA"
"2011","DK",866543,516.467619848612,"NA","2","2011","NA","3",1966,"1","2","3","DK","2","NA","3","1","NA","2","NA","NA","3","33","2","NA","NA","j","NA","11","1","NA","NA","NA","NA","NA","1","1","2","2","8","NA","NA",1,1,28795,0,0,181,1,0,224,,96,0,0,0,0,0,1,"7.4473",44,86654,"2","2","NA","NA","1","NA","NA","NA","1","1","NA","2","1","NA","1","NA","NA","6","2","1","5","5","NA","NA"
"2011","DK",866544,516.467619848612,"NA","2","2011","NA","4",1966,"2","1","2","DK","2","NA","5","1","NA","NA","2","NA","3","34","2","40","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA",1,1,50281,216,0,435,1,0,130,,0,0,0,0,0,0,1,"7.4473",44,86654,"2","2","NA","NA","1","2","4","NA","1","1","NA","1","1","NA","1","NA","1","NA","NA","NA","NA","NA","4","NA"
"2011","DK",867161,516.467619848612,"911.6186","2","2011","NA","1",1970,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","NA","0 - 1","35","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",1,1,45298,0,0,528,1,0,0,,154,0,0,0,0,0,1,"7.4473",40,86716,"3","2","NA","1","2","1","NA","1957","1","1","NA","NA","NA","NA","1","NA","NA","NA","5","NA","NA","5","4","1"
"2011","DK",867164,516.467619848612,"NA","1","2011","NA","3",1972,"2","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","34","2","50","NA","q","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,62455,0,0,19,1,0,0,,241,0,0,0,0,0,1,"7.4473",38,86716,"2","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","NA","NA","NA","6","1","NA","NA","4","NA","NA"
"2011","DK",867262,516.467619848612,"1619.677","2","2011","NA","1",1979,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","33","5","40","NA","q","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,32336,0,0,753,1,8498,0,,86,0,0,0,0,0,1,"7.4473",31,86726,"2","2","NA","1","NA","4","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA"
"2011","DK",867263,516.467619848612,"1101.156","1","2011","NA","2",1979,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","72","2","48","NA","q","NA","NA","1","1","NA","NA","NA","NA","1","1","3","2","NA","2","6",1,1,39716,277,0,588,1,0,0,,0,0,0,0,0,0,1,"7.4473",31,86726,"2","6","NA","1","2","NA","NA","NA","NA","NA","1952","1","NA","NA","NA","1","NA","7","NA","2","NA","4","NA","1"
"2011","DK",867402,516.467619848612,"2503.194","1","2011","NA","4",1974,"2","2","1","DK","2","NA","5","1","NA","1","1","NA","3","34","2","37","NA","q","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,53910,402,0,435,1,0,12,,286,0,0,0,0,0,1,"7.4473",36,86740,"3","2","NA","1","3","3","NA","NA","NA","1","NA","NA","NA","3","2","2","NA","NA","2","2","NA","6","3","1"
"2011","DK",867403,516.467619848612,"NA","1","2011","NA","3",1975,"1","2","1","DK","2","NA","3","1","NA","1","NA","NA","3","52","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","2","NA","NA","NA",1,1,24210,0,0,0,1,322,0,,108,0,0,0,0,0,1,"7.4473",35,86740,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","1957","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","4","NA"
"2011","DK",867502,516.467619848612,"540.7126","2","2011","NA","1",1972,"1","2","3","DK","2","NA","5","1","NA","1","NA","NA","3","74","2","43","NA","q","NA","NA","NA","NA","2","NA","NA","NA","2","1","NA","2","NA","NA","NA",1,1,44278,0,0,145,1,0,0,,174,0,0,0,0,0,1,"7.4473",38,86750,"2","6","NA","1","NA","NA","1","1930","NA","NA","NA","NA","NA","NA","2","1","NA","1","NA","2","NA","NA","6","1"
"2011","DK",867504,516.467619848612,"NA","1","2011","NA","1",1973,"2","1","2","DK","2","NA","2","1","NA","NA","NA","NA","3","42","5","37","NA","g","NA","13","1","2","2","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,31152,771,0,357,1,0,2942,,7770,0,0,0,0,0,1,"7.4473",37,86750,"3","2","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1","1","NA","NA","NA","2","NA","2","5","4","NA","1"
"2011","DK",867511,516.467619848612,"1271.418","2","2011","NA","2",1991,"2","1","1","DK","1","NA","2","6","NA","2","NA","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",1,1,7809,0,0,588,1,0,0,,415,0,0,0,0,0,1,"7.4473",19,86751,"3","6","NA","1","NA","2","2","1942","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",867512,516.467619848612,"888.3663","2","2011","NA","4",1989,"1","1","1","DK","2","NA","2","1","NA","NA","2","NA","3","41","6","37","5","NA","NA","NA","1","2","NA","NA","NA","NA","5","2","3","2","NA","NA","NA",1,1,31367,0,0,0,1,0,0,,344,0,0,0,0,2504,1,"7.4473",21,86751,"2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","1","1","NA","1","NA","2","2","NA","NA","NA","2","5","1"
"2011","DK",867513,516.467619848612,"2308.254","2","2011","NA","1",1962,"2","2","2","DK","2","NA","5","1","NA","NA","NA","NA","3","34","2","37","NA","q","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",1,1,27680,0,0,435,1,295,0,,149,0,0,0,0,0,1,"7.4473",48,86751,"2","2","NA","NA","NA","NA","NA","1913","NA","1","NA","1","NA","3","NA","2","NA","6","1","NA","NA","NA","NA","1"
"2011","DK",867514,516.467619848612,"NA","2","2011","NA","4",1963,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","34","2","NA","NA","p","NA","NA","1","2","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,43151,339,0,0,1,0,0,,147,0,0,0,0,0,1,"7.4473",47,86751,"2","7","NA","NA","NA","NA","3","NA","1","1","NA","NA","1","NA","NA","NA","2","NA","1","NA","4","NA","NA","NA"
"2011","DK",867541,516.467619848612,"1316.701","1","2011","NA","4",1964,"2","5","1","DK","2","NA","3","1","NA","NA","NA","NA","3","83","3","37","NA","g","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,44890,0,0,0,1,1276,0,,123,0,0,0,0,0,1,"7.4473",46,86754,"3","7","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","1","7","6","NA","NA","4","NA","1"
"2011","DK",867542,516.467619848612,"NA","NA","2011","NA","4",1993,"2","1","3","DK","2","3","2","6","NA","1","NA","2","NA","NA","4","47","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1726,0,0,471,1,0,0,,0,0,0,0,0,0,1,"7.4473",17,86754,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","1954","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",867543,516.467619848612,"1333.846","2","2011","NA","4",1989,"2","1","3","DK","1","NA","3","6","NA","2","2","NA","3","NA",,"37","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,14703,0,0,0,1,514,0,,0,0,0,0,0,0,1,"7.4473",21,86754,"3","2","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA"
"2011","DK",867544,516.467619848612,"1477.076","1","2011","NA","2",1964,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","2","33","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,36719,308,0,435,1,1128,231,,133,0,0,0,0,0,1,"7.4473",46,86754,"2","2","NA","1","1","1","NA","NA","1","1","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","6","NA","1"
"2011","DK",867931,516.467619848612,"2726.186","1","2011","NA","2",1969,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","24","9","40","NA","l-n","NA","NA","1","2","NA","NA","NA","NA","1","NA","NA","2","NA","NA","NA",1,1,64023,0,0,676,1,361,0,,231,0,0,1581,0,0,1,"7.4473",41,86793,"2","2","NA","1","2","3","NA","1931","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","1"
"2011","DK",867933,516.467619848612,"NA","1","2011","NA","3",1975,"2","2","2","DK","2","NA","5","1","NA","1","2","NA","1","34","2","25","NA","q","NA","NA","1","1","NA","NA","NA","NA","3","1","2","2","NA","NA","NA",1,1,34319,0,0,675,1,0,0,,139,0,0,0,0,0,1,"7.4473",35,86793,"2","2","NA","NA","2","NA","NA","1930","NA","1","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","4","NA"
"2011","DK",868111,516.467619848612,"NA","1","2011","NA","4",1971,"1","2","3","DK","2","NA","5","1","NA","1","NA","NA","3","24","7","37","NA","f","NA","13","1","1","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",1,1,66067,463,0,0,1,0,5,,0,0,0,0,0,0,1,"7.4473",39,86811,"2","2","NA","NA","NA","1","NA","1956","1","1","NA","1","1","1","NA","1","1","NA","1","NA","5","4","NA","NA"
"2011","DK",868112,516.467619848612,"NA","1","2011","NA","4",1968,"2","2","1","DK","2","NA","3","2","NA","NA","NA","NA","3","24","4","50","NA","NA","NA","12","NA","NA","2","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,63010,0,0,0,1,0,5066,,778,0,0,0,0,0,1,"7.4473",42,86811,"2","6","NA","1","2","NA","NA","NA","NA","NA","1952","1","1","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",868521,516.467619848612,"NA","2","2011","NA","4",1967,"1","2","1","DK","2","NA","3","3","NA","NA","NA","NA","3","32","7","37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,35344,2451,2348,663,1,0,-424,,106,0,0,0,0,0,1,"7.4473",43,86852,"3","2","NA","1","NA","NA","NA","1934","NA","1","NA","NA","NA","NA","2","NA","NA","NA","5","1","3","NA","5","1"
"2011","DK",868522,516.467619848612,"3239.251","2","2011","NA","2",1967,"2","5","3","DK","2","NA","5","1","NA","1","NA","NA","3","12","3","34","NA","h","NA","13","NA","1","NA","NA","NA","NA","3","1","3","NA","NA","NA","NA",1,1,7623,0,0,600,1,0,0,,4502,0,0,46447,0,0,1,"7.4473",43,86852,"2","6","NA","NA","4","NA","4","1932","NA","NA","1929","NA","NA","NA","NA","2","NA","3","1","NA","NA","NA","NA","1"
"2011","DK",868523,516.467619848612,"1216.71","1","2011","NA","4",1994,"1",,"1",,"2","2",,,"NA","2","2","NA","3","33",,"NA","NA",,"NA","12","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,302,1,0,0,,0,0,0,0,0,0,1,"7.4473",16,86852,"2","7","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",868651,516.467619848612,"1427.84","1","2011","NA","3",1964,"2","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","41","5","37","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,48916,0,0,471,1,16115,0,,229,0,0,0,0,0,1,"7.4473",46,86865,"3","2","NA","NA","2","NA","4","NA","NA","NA","NA","1","1","NA","2","NA","NA","5","NA","1","NA","NA","6","1"
"2011","DK",868652,516.467619848612,"1482.517","1","2011","NA","3",1960,"1","5","3","DK","2","NA","3","1","NA","NA","NA","NA","3","12","3","NA","NA","NA","NA","13","1","NA","2","NA","NA","NA","3","2","3","NA","NA","2","NA",1,1,65432,270,0,399,1,0,0,,232,0,0,352,0,0,1,"7.4473",50,86865,"3","2","NA","NA","3","2","1","NA","NA","1","1930","2","NA","NA","2","NA","NA","NA","1","NA","NA","4","2","1"
"2011","DK",868653,516.467619848612,"3874.548","2","2011","NA","4",1989,"1","1","3","DK","2","NA","2","1","NA","2","NA","NA","3","74","5","NA","NA","g","NA","13","NA","NA","2","NA","NA","NA","3","1","1","2","NA","2","4",1,1,22516,0,0,609,1,0,0,,245,0,0,0,0,505,1,"7.4473",21,86865,"2","7","NA","NA","NA","NA","1","1930","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"2011","DK",868654,516.467619848612,"1221.51","2","2011","NA","2",1991,"2","1","3","DK","2","NA","2","1","NA","2","NA","1","3","32","5","48","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","1","2","NA","NA","NA",1,1,29737,0,0,0,1,0,0,,99,0,0,0,0,0,1,"7.4473",19,86865,"2","7","NA","NA","NA","1","3","NA","NA","NA","NA","1","2","NA","NA","1","NA","6","5","NA","NA","4","NA","1"
"2011","DK",868703,516.467619848612,"NA","2","2011","NA","1",1978,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","12","7","37","NA","f","NA","NA","NA","1","2","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,89459,553,0,435,1,0,0,,0,0,0,0,0,0,1,"7.4473",32,86870,"3","6","NA","1","NA","2","3","NA","1","NA","1946","1","NA","2","3","NA","2","NA","NA","2","3","NA","4","1"
"2011","DK",868704,516.467619848612,"930.6115","1","2011","NA","3",1975,"2","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","83","8","35","NA","NA","NA","13","1","2","2","NA","NA","NA","2","NA","3","NA","NA","NA","NA",1,1,39742,0,0,0,1,0,0,,205,0,0,9959,0,0,1,"7.4473",35,86870,"2","2","NA","1","NA","5","NA","NA","NA","1","1930","NA","1","2","NA","NA","NA","7","NA","NA","NA","4","NA","1"
"2011","DK",869021,516.467619848612,"1216.742","2","2011","NA","1",1975,"1","2","3","Other","2","NA","NA","1","NA","1","NA","NA","3","41","7","37","NA","NA","NA","13","NA","1","2","NA","NA","NA","NA","2","3","1","NA","2","NA",1,1,42292,0,0,638,1,5298,3,,2212,0,0,0,0,0,1,"7.4473",35,86902,"2","7","NA","1","NA","1","NA","1922","NA","NA","1916","NA","1","NA","NA","NA","NA","8","1","NA","NA","NA","5","2"
"2011","DK",869024,516.467619848612,"748.9486","1","2011","NA","3",1979,"2","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","34","3","37","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1","3","NA","NA","2","NA",1,1,85217,3948,3832,781,1,0,-51515,,0,0,0,0,0,0,1,"7.4473",31,86902,"2","7","NA","NA","NA","2","NA","NA","1","1","1946","1","NA","NA","1","1","NA","5","5","NA","NA","NA","3","NA"
"2011","DK",869132,516.467619848612,"NA","1","2011","NA","2",1968,"1","5","2","DK","2","NA","3","5","NA","NA","NA","NA","3","61","8","NA","NA","NA","NA","13","1","2","2","NA","NA","NA","NA","1","3","NA","NA","2","NA",1,1,10439,0,0,375,1,0,0,,30265,0,0,13786,0,0,1,"7.4473",42,86913,"3","2","NA","NA","NA","1","NA","NA","NA","1","NA","NA","1","1","NA","2","NA","1","1","NA","3","NA","NA","1"
"2011","DK",869133,516.467619848612,"495.3658","1","2011","NA","4",1967,"2","5","3","DK","2","NA","3","1","NA","1","2","NA","3","71","5","37","NA","q","3","13","1","2","2","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,39577,0,0,0,1,0,0,,248,0,0,759,0,0,1,"7.4473",43,86913,"2","2","NA","NA","NA","2","3","NA","1","1","1935","NA","NA","1","NA","1","NA","NA","NA","NA","NA","4","4","NA"
"2011","DK",869291,516.467619848612,"1541.601","2","2011","NA","4",1961,"1","2","3","DK","2","NA","2","2","NA","1","NA","NA","3","91","3","37","NA","l-n","NA","NA","1","NA","NA","NA","NA","NA","1","2","3","NA","NA","NA","NA",1,1,26487,0,0,901,1,0,0,,157,0,0,0,0,0,1,"7.4473",49,86929,"3","7","NA","NA","1","NA","NA","NA","NA","1","1947","NA","2","1","1","NA","NA","NA","NA","NA","NA","4","NA","1"
"2011","DK",869292,516.467619848612,"NA","1","2011","NA","1",1992,"2","1","3","DK","1","NA","2","6","NA","2","NA","NA","2","12",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,2196,0,0,435,1,47,0,,40,0,0,0,0,522,1,"7.4473",18,86929,"2","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","2","NA","NA","NA","NA","NA","6","NA","NA"
"2011","DK",869294,516.467619848612,"2281.052","2","2011","NA","2",1959,"2","2","1","DK","1","NA","2","8","NA","1","NA","NA","3","93","8","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,601,1,0,-1496,,13708,0,0,0,10883,0,1,"7.4473",51,86929,"3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA"
"2011","DK",869631,516.467619848612,"NA","NA","2011","NA","3",1976,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","32","7","43","NA","NA","NA","12","NA","2","1","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,53489,5298,5171,834,1,12891,78,,0,0,0,0,0,0,1,"7.4473",34,86963,"3","2","NA","NA","NA","6","NA","1934","NA","1","NA","NA","1","NA","NA","1","NA","2","5","2","5","NA","NA","NA"
"2011","DK",869632,516.467619848612,"615.2217","2","2011","NA","3",1975,"2","2","3","DK","2","NA","5","2","NA","2","NA","2","3","11","2","NA","NA","l-n","NA","13","1","2","2","NA","NA","NA","3","1","3","2","NA","NA","NA",1,1,0,0,0,653,1,0,8,,8322,0,0,3597,10032,0,1,"7.4473",35,86963,"2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","6","NA","NA","NA","5","NA","NA"
"2011","DK",869761,516.467619848612,"2257.087","1","2011","NA","2",1993,"1","1","3","DK","1","3","2","6","NA","1","NA","NA","1","NA",,"35","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","2","1",1,1,2392,0,0,0,1,2336,0,,21,0,0,0,0,214,1,"7.4473",17,86976,"2","7","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA"
"2011","DK",869762,516.467619848612,"1852.754","2","2011","NA","2",1990,"2","1","3","DK","2","3","2","2","NA","1","NA","NA","3","71","9","NA","NA","NA","NA","13","1","NA","NA","NA","NA","NA","1","1","NA","2","NA","1","1",1,1,15637,0,0,0,1,0,0,,1280,0,0,0,0,0,1,"7.4473",20,86976,"2","6","NA","1","NA","3","2","NA","NA","1","1943","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","1"
"2011","DK",869763,516.467619848612,"759.6127","2","2011","NA","3",1961,"1","2","2","DK","2","NA","2","2","NA","1","NA","NA","3","61","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","3","NA","3","NA","NA","2","NA",1,1,17803,0,0,645,1,0,153,,93,0,0,0,0,0,1,"7.4473",49,86976,"2","7","NA","1","NA","NA","NA","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","3","NA"
