"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","DK",76794,"2","2008","6",37589,27774,0,0,,,,,,,,0,0,0,0,0,,1731,,0,0,0,,9815,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4026.52","3","3","2","2","NA","NA","1","2","4","2","1","NA","NA","1405.4","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",76805,"2","2008","10",37508,-12963,0,0,,,,,,,,0,0,0,690,0,,-133,,0,2138,0,,48334,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","5","1610.61","2","NA","2","2","2","1","1","1","5","2","1","NA","NA","1639.55","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",76817,"2","2008","5",82009,-23804,0,0,,,,,,,,0,0,0,10193,0,,-1051,,0,5537,0,,100276,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","NA","NA","1","1","4","2","1","NA","NA","747.86","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",76822,"1","2008","13",37850,30951,0,0,,,,,,,,0,0,0,0,0,,4994,,0,162,0,,6737,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","3","1","2","1","2","2","1","1","3","2","1","NA","NA","2291.51","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","7","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",76884,"2","2008","13",82628,53426,0,0,,,,,,,,0,0,0,0,0,,-2357,,0,1789,0,,27413,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","1556.41","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",76898,"1","2008","6",51011,13435,0,0,,,,,,,,0,0,0,0,0,,488,,0,1166,0,,36410,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","6","4026.52","3","NA","NA","2","2","2","1","1","4","NA","1","NA","NA","2240.04","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","1","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",76918,"1","2008","11",49413,12225,0,0,,,,,,,,0,0,0,0,0,,-33083,,0,3167,0,,34021,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2013.26","3","3","2","2","2","2","1","1","6","2","1","456.34","NA","795.32","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77001,"2","2008","13",66751,51968,0,0,,,,,,,,0,0,0,0,0,,1401,,0,0,0,,14783,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","3758.09","3","NA","1","1","2","NA","1","1","3","2","1","NA","NA","1556.41","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77045,"2","2008","5",36040,28915,0,0,,,,,,,,0,0,0,0,0,,5831,,0,654,0,,6471,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2013.26","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","525.72","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77060,"1","2008","6",78431,72541,0,0,,,,,,,,0,0,0,0,0,,-623,,0,141,0,,5749,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","5","2013.26","1","NA","2","1","2","1","2","2","3","2","1","NA","NA","502.94","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77084,"2","2008","7",26789,-23927,0,0,,,,,,,,0,0,0,0,0,,388,,0,1636,0,,49080,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3355.43","3","NA","2","2","2","2","2","1","4","2","1","NA","NA","403.91","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77095,"2","2008","10",50709,24098,0,0,,,,,,,,0,0,0,1056,0,,-823,,0,630,0,,25981,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","5","2013.26","3","NA","2","2","2","1","4","2","5","2","1","NA","NA","406.77","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77101,"2","2008","8",53467,21675,0,0,,,,,,,,0,0,0,0,0,,6673,,0,991,0,,30802,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","6710.87","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1426.11","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77105,"1","2008","8",55041,27729,0,0,,,,,,,,0,0,0,0,0,,-1530,,0,1223,0,,26089,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1006.63","3","NA","2","2","1","2","1","1","5","2","1","NA","NA","1411.97","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77108,"1","2008","8",80459,49011,0,0,,,,,,,,0,0,0,0,0,,1785,,0,193,0,,31255,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1342.17","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","2098.84","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","2","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77116,"2","2008","7",72255,66832,0,0,,,,,,,,0,0,0,6202,0,,-1537,,0,217,0,,5206,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","5","NA","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","747.86","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77153,"NA","2008","5",40833,28972,0,0,,,,,,,,0,420,0,1018,0,,-883,,0,0,0,,11861,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2013.26","3","1","2","2","2","2","1","1","3","2","2","NA","NA","495.2","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77217,"2","2008","7",47177,22935,0,0,,,,,,,,0,0,0,0,0,,3415,,0,0,0,,24242,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1610.61","3","NA","2","2","2","2","1","1","4","2","1","805.3","NA","495.2","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","NA","NA","2","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77262,"1","2008","9",56366,21052,0,0,,,,,,,,0,0,0,0,0,,-541,,0,0,0,,35314,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","1","1","2","1","1","5","2","1","NA","NA","499.72","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77269,"1","2008","5",55926,37915,0,0,,,,,,,,0,0,0,0,0,,844,,0,153,0,,17858,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","805.3","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","1511.55","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77275,"2","2008","7",54447,50138,0,0,,,,,,,,0,0,0,0,0,,1360,,0,209,0,,4100,"NA","3","NA","3","NA","3","1","1","NA","1","1","1","1","1","4","4026.52","3","NA","2","2","NA","2","1","2","4","2","1","NA","NA","699.97","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77304,"1","2008","6",129185,119825,0,0,,,,,,,,0,0,0,0,0,,990,,0,788,0,,8572,"NA","3","NA","3","NA","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","795.32","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77331,"1","2008","10",92342,69497,0,0,,,,,,,,0,0,0,0,0,,37886,,0,0,0,,22845,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","2","2","1","1","3","2","1","NA","NA","699.97","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77351,"2","2008","15",14823,1205,0,0,,,,,,,,0,0,0,0,0,,-3826,,0,509,0,,13109,"NA","3","NA","3","NA","3","1","1","NA","1","1","1","1","1","4","NA","3","3","2","1","2","2","1","1","4","2","1","NA","NA","699.97","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.3,,,,,,
"2008","DK",77362,"2","2008","25",75158,64442,0,0,,,,,,,,0,0,0,0,0,,1579,,0,288,0,,10428,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","6","1342.17","3","NA","1","2","2","NA","1","1","6","2","1","NA","NA","1556.41","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77371,"1","2008","7",191006,89609,0,0,,,,,,,,0,0,0,0,0,,7466,,0,7844,0,,93553,"NA","3","NA","3","NA","3","1","1","NA","1","1","1","1","1","5","1342.17","3","NA","2","2","NA","1","1","1","3","2","1","NA","NA","1695.49","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77381,"1","2008","NA",87576,69321,0,0,,,,,,,,0,0,0,0,0,,1007,,0,0,0,,18255,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","3","2","2","2","2","2","2","1","5","2","1","NA","NA","505.52","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77399,"1","2008","NA",27544,9831,0,0,,,,,,,,0,0,0,0,0,,-3595,,0,923,0,,16791,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1342.17","3","3","2","2","2","2","3","1","3","2","1","NA","NA","2240.04","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77416,"1","2008","6",51678,45849,0,0,,,,,,,,0,0,0,0,0,,303,,0,342,0,,5487,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1879.04","3","NA","2","2","1","2","1","1","4","2","1","NA","NA","2090.37","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77442,"NA","2008","3",60937,49322,0,0,,,,,,,,0,0,0,0,0,,1788,,0,0,0,,11615,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1342.17","3","NA","2","1","1","1","1","2","3","1","1","NA","NA","634.51","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","1","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","2","NA","NA","2","NA","2",1.5,,,,,,
"2008","DK",77462,"1","2008","8",184822,167688,0,0,,,,,,,,0,0,0,896,0,,-1263,,0,326,0,,16809,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","2","2","3","1","6","2","1","NA","NA","525.72","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77477,"2","2008","NA",43048,39144,0,0,,,,,,,,0,0,0,862,0,,-3254,,0,114,0,,3791,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2684.35","3","NA","2","1","2","2","1","2","3","1","1","NA","NA","896.79","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77488,"1","2008","5",43693,-17705,0,0,,,,,,,,0,2777,0,0,0,,-127,,1,3210,0,,58189,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","1","NA","2","2","2","1","3","1","5","2","1","NA","NA","809.26","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1","2",1.5,,,,,,
"2008","DK",77556,"2","2008","9",49574,13687,0,0,,,,,,,,0,0,0,0,0,,1757,,0,1071,554,,34263,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1006.63","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1732.69","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77561,"1","2008","12",49646,26519,0,0,,,,,,,,0,0,0,0,0,,206,,0,722,0,,22405,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","6","4026.52","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","525.72","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77598,"2","2008","7",27681,17251,0,0,,,,,,,,0,0,0,0,0,,-233,,0,0,0,,10430,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","134.22","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","1074.28","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77613,"1","2008","5",59595,55739,0,0,,,,,,,,0,0,0,0,0,,3305,,0,330,0,,3526,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","3","805.3","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","2354.12","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77619,"1","2008","5",50194,47397,0,0,,,,,,,,0,0,0,0,0,,297,,0,80,0,,2717,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","5","1744.83","1","NA","2","2","2","2","1","2","4","2","1","2684.35","NA","395.4","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77646,"2","2008","14",35618,29867,0,0,,,,,,,,0,0,0,0,0,,-653,,0,68,0,,5683,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","1207.96","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","406.77","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA","2",1.5,,,,,,
"2008","DK",77656,"1","2008","10",33461,25849,0,0,,,,,,,,0,0,0,0,0,,-1407,,0,0,0,,7612,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","335.6","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","2",1.5,,,,,,
"2008","DK",77676,"1","2008","8",66391,47532,864,864,,,,,,,,864,0,0,0,0,,1874,,0,1417,0,,17442,"NA","3","NA","3","NA","3","1","1","NA","1","1","1","1","1","6","2684.35","2","NA","2","2","NA","2","4","1","4","2","1","1543.5","NA","1695.49","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77694,"1","2008","7",57477,36555,0,0,,,,,,,,0,0,0,1033,0,,-198,,0,0,0,,20922,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2013.26","3","3","2","2","2","2","1","1","6","2","1","NA","NA","765.92","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","2","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77695,"2","2008","6",42777,22211,0,0,,,,,,,,0,0,0,0,0,,163,,0,1495,0,,19071,"NA","3","NA","3","NA","3","1","1","2","1","1","3","1","1","5","2013.26","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","1473.67","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77702,"2","2008","17",108437,108330,0,0,,,,,,,,0,0,0,0,0,,10905,,0,2,0,,105,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2684.35","2","NA","2","2","2","2","4","1","4","NA","1","NA","NA","1405.4","1","NA","1","NA","1","1","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77705,"1","2008","6",67667,60136,0,0,,,,,,,,0,0,0,1981,0,,454,,0,0,0,,7532,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","6","1610.61","3","NA","2","2","2","1","4","1","6","2","1","NA","NA","3357.09","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","2","NA","2","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77721,"NA","2008","7",91739,71112,0,0,,,,,,,,0,0,0,0,0,,1485,,0,461,0,,20166,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","4026.52","3","3","2","2","2","2","NA","1","2","2","1","805.3","NA","560.47","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","2","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77730,"2","2008","17",42684,37043,0,0,,,,,,,,0,0,0,0,0,,226,,0,279,0,,5362,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2013.26","3","NA","2","2","2","2","4","1","4","2","1","429.5","NA","655.2","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77734,"NA","2008","NA",115423,84007,0,0,,,,,,,,0,0,0,0,0,,226,,0,1322,0,,30094,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","2013.26","1","NA","2","2","1","2","2","2","3","2","1","NA","NA","1209.01","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77795,"NA","2008","7",25558,7727,0,0,,,,,,,,0,0,0,0,0,,-115,,0,0,0,,17831,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","4026.52","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","505.52","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77823,"1","2008","7",46994,18328,0,0,,,,,,,,0,0,0,0,0,,310,,0,0,0,,28666,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","1074.28","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77835,"1","2008","11",44388,19823,0,0,,,,,,,,0,0,0,0,0,,-12119,,0,458,0,,24106,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2684.35","3","NA","2","2","2","2","1","1","3","NA","1","NA","NA","699.97","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","DK",77837,"2","2008","7",58447,53443,0,0,,,,,,,,0,0,0,0,0,,-131,,0,261,0,,4742,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","3355.43","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","565.39","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","2",1.5,,,,,,
