"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD010","PD020","PD030","PD040","PD050","PD060","PD070","PX030","PX040","PL031","pl070","pl070_f","pl072","pl072_f","PX020","PX050","PX010","PL110","PL111"
"2009","DK",893241,461.082706766917,"NA","1","2009","NA","1",1970,"1","2","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","32","NA","NA","11","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1,45999,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","1","NA","1",89324,"2","1",,,,,38,"2","7.456",,"j"
"2009","DK",893242,461.082706766917,"514.5263","1","2009","NA","4",1973,"2","1","1","DK","2","NA","2","NA","NA","NA","NA","NA","1","4","30","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA",1,1,1,40833,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","1","NA","1","NA","2","1",89324,"2","1",,,,,35,"7","7.456",,"g"
"2009","DK",893461,461.082706766917,"828.8878","2","2009","NA","2",1955,"1","2","3","DK","2","5","3","NA","NA","1","NA","NA","NA",,"NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,1,14071,0,0,0,1,1270,4,0,,0,0,0,0,0,0,1,"NA","1","1","2","1","1","1",89346,"2","6",,,,,53,"7","7.456",,"NA"
"2009","DK",893462,461.082706766917,"NA","NA","2009","NA","2",1987,"2","1","1","Other","1","NA","NA","NA","NA","1","2","NA","NA",,"NA","NA","NA","NA","1","NA","2","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,1,8305,0,0,22089,1,0,0,0,,0,0,0,0,0,1325,1,"1","1","1","NA","2","1","1",89346,"2","6",,,,,21,"7","7.456",,"NA"
"2009","DK",893463,461.082706766917,"651.8371","1","2009","NA","4",1961,"2","2","1","DK","2","NA","5","NA","NA","2","NA","NA","3","3","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,1,3938,0,0,0,1,0,12773,0,,0,0,0,0,0,0,1,"1","NA","1","2","NA","1","NA",89346,"2","3",,,,,47,"3","7.456",,"NA"
"2009","DK",893551,461.082706766917,"NA","2","2009","NA","2",1958,"1","1","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","55","NA","NA","13","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1,59757,0,0,446,1,0,0,0,,0,0,0,0,0,0,1,"1","1","3","3","1","3","NA",89355,"2","1",,,,,50,"2","7.456",,"NA"
"2009","DK",893554,461.082706766917,"NA","2","2009","NA","1",1963,"2","2","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","37","5","NA","12","NA","2","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,1,58520,0,0,0,1,0,0,0,,1296,0,0,0,0,0,1,"NA","2","1","NA","NA","3","1",89355,"2","1",,,,,45,"2","7.456",,"q"
"2009","DK",893651,461.082706766917,"NA","2","2009","NA","3",1987,"2","1","3","DK","1","NA","3","NA","NA","1","2","1","NA","5","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,1,11981,0,0,381,1,4024,5,0,,0,0,0,0,0,0,1,"1","NA","2","3","NA","1","2",89365,"2","2",,,,,21,"7","7.456",,"g"
"2009","DK",893652,461.082706766917,"872.7798","2","2009","NA","1",1953,"2","1","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","37","NA","NA","13","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",1,1,1,42850,201,0,4607,1,402,0,0,,0,0,0,0,0,0,1,"1","NA","NA","2","NA","1","1",89365,"2","1",,,,,55,"2","7.456",,"NA"
"2009","DK",893653,461.082706766917,"1227.28","NA","2009","NA","1",1945,"1","1","1","DK","2","NA","5","NA","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,17632,0,0,0,0,0,1,"1","3","NA","1","NA","1","3",89365,"2","7",,,,,63,"2","7.456",,"NA"
"2009","DK",893662,461.082706766917,"NA","2","2009","NA","2",1977,"1","1","3","DK","2","NA","3","NA","NA","NA","2","1","3","3","32","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1,43037,0,0,196,1,0,0,0,,0,0,0,0,0,0,1,"1","1","NA","NA","3","NA","1",89366,"3","1",,,,,31,"2","7.456",,"g"
"2009","DK",893663,461.082706766917,"NA","1","2009","NA","2",1979,"2","1","2","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","37","NA","NA","1","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,1,63568,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","1","1","NA","NA",89366,"2","1",,,,,29,"3","7.456",,"l-n"
"2009","DK",893741,461.082706766917,"1462.162","2","2009","NA","2",1976,"2","2","2","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","37","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,1,11440,0,0,4777,1,5968,0,0,,1787,0,0,16897,0,0,1,"1","NA","NA","2","1","NA","1",89374,"2","1",,,,,32,"2","7.456",,"q"
"2009","DK",893743,461.082706766917,"NA","2","2009","NA","3",1976,"1","2","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","37","7","NA","12","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA",1,1,1,40253,155,0,1349,1,409,117,0,,0,0,0,0,0,0,1,"1","NA","1","3","NA","NA","1",89374,"3","1",,,,,32,"2","7.456",,"p"
"2009","DK",893881,461.082706766917,"778.0108","2","2009","NA","1",1952,"1","2","3","DK","2","NA","5","NA","NA","NA","NA","NA","3",,"37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,1,44516,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","3","NA","3","NA",89388,"2","1",,,,,56,"2","7.456",,"q"
"2009","DK",893882,461.082706766917,"729.3229","2","2009","NA","1",1984,"1","1","1","DK","1","NA","3","NA","NA","NA","NA","NA","4","7","37","NA","NA","12","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","NA","NA","2","NA",1,1,1,38508,0,0,0,1,0,0,0,,0,0,1110,0,0,0,1,"1","NA","NA","4","1","NA","1",89388,"2","1",,,,,24,"2","7.456",,"g"
"2009","DK",893883,461.082706766917,"782.8919","2","2009","NA","1",1986,"1","1","1","Other","2","5","3","NA","NA","NA","1","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,5855,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"3","NA","NA","5","1","NA","NA",89388,"2","6",,,,,22,"7","7.456",,"NA"
"2009","DK",893892,461.082706766917,"NA","2","2009","NA","1",1973,"1","1","2","DK","2","NA","3","NA","NA","NA","2","NA","3","4","37","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","1","NA","NA","NA",1,1,1,0,0,0,235,1,0,0,0,,3154,0,0,51484,0,0,1,"3","1","1","2","1","NA","NA",89389,"2","5",,,,,35,"6","7.456",,"NA"
"2009","DK",893894,461.082706766917,"662.6347","2","2009","NA","2",1972,"2","2","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,29852,0,0,0,1,3287,0,0,,0,0,0,0,0,0,1,"1","NA","1","1","NA","NA","NA",89389,"2","2",,,,,36,"7","7.456",,"b-e"
"2009","DK",894033,461.082706766917,"911.8313","2","2009","NA","1",1977,"1","2","3","DK","2","NA","5","NA","NA","NA","2","NA","3","3","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","2","NA",1,1,1,33256,0,0,0,1,0,0,0,,1549,0,0,0,0,0,1,"NA","1","1","NA","1","1","1",89403,"2","1",,,,,31,"7","7.456",,"NA"
"2009","DK",894034,461.082706766917,"758.7388","2","2009","NA","4",1973,"2","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","4","37","NA","NA","12","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,1,50536,0,0,0,1,723,380,0,,0,0,0,0,0,0,1,"1","NA","1","2","1","NA","NA",89403,"2","1",,,,,35,"2","7.456",,"b-e"
"2009","DK",894041,461.082706766917,"1039.765","2","2009","NA","3",1974,"2","1","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","37","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA",1,1,1,31785,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","1","NA","2","1","1","1",89404,"2","1",,,,,34,"6","7.456",,"q"
"2009","DK",894042,461.082706766917,"395.4908","1","2009","NA","1",1974,"1","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","7","37","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,1,69991,0,0,6514,1,0,-402,0,,0,0,0,0,0,0,1,"1","NA","NA","NA","NA","1","NA",89404,"2","1",,,,,34,"7","7.456",,"NA"
"2009","DK",894061,461.082706766917,"444.7793","2","2009","NA","4",1980,"2","1","1","DK","2","NA","3","NA","NA","1","2","NA","NA","3","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA",1,1,1,18074,0,0,0,1,0,0,0,,3316,0,0,0,0,0,1,"NA","1","1","3","NA","1","NA",89406,"2","1",,,,,28,"7","7.456",,"p"
"2009","DK",894062,461.082706766917,"890.1014","2","2009","NA","1",1971,"1","2","3","DK","2","NA","5","NA","NA","1","2","NA","3","7","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,1,23322,0,0,0,1,0,0,0,,516,0,0,0,0,0,1,"NA","NA","1","2","1","1","1",89406,"2","1",,,,,37,"6","7.456",,"NA"
"2009","DK",894331,461.082706766917,"809.3591","2","2009","NA","3",1990,"2","1","1","DK","2","NA","2","NA","NA","NA","2","NA","NA","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,3276,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","NA","1","NA","1",89433,"3","6",,,,,18,"2","7.456",,"NA"
"2009","DK",894332,461.082706766917,"1001.262","1","2009","NA","4",1966,"2","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","5","32","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,1,46462,0,0,0,1,2068,0,0,,0,0,0,0,0,0,1,"1","NA","NA","2","3","NA","NA",89433,"3","1",,,,,42,"7","7.456",,"NA"
"2009","DK",894333,461.082706766917,"495.9226","2","2009","NA","2",1960,"1","2","3","DK","2","NA","2","NA","NA","NA","NA","NA","3","2","37","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1,44526,0,0,9969,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","NA","NA","1","NA",89433,"3","1",,,,,48,"2","7.456",,"NA"
"2009","DK",894334,461.082706766917,"585.1525","2","2009","NA","3",1988,"2","1","3","DK","2","5","3","NA","NA","1","2","NA","3","4","37","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","1","2","NA","NA","2","6",1,1,1,12527,0,0,0,1,0,0,0,,0,0,0,11207,0,0,1,"1","NA","1","5","1","3","NA",89433,"2","2",,,,,20,"2","7.456",,"NA"
"2009","DK",894511,461.082706766917,"917.2236","2","2009","NA","3",1972,"2","2","3","DK","1","NA","3","NA","NA","1","2","NA","3","5","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","2","NA",1,1,1,0,0,0,4187,1,0,1,0,,0,0,0,17526,0,0,1,"1","1","NA","NA","1","NA","1",89451,"2","8",,,,,36,"2","7.456",,"NA"
"2009","DK",894513,461.082706766917,"NA","2","2009","NA","3",1969,"1","1","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","3","37","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,1,133007,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","NA","NA","2","NA",89451,"2","4",,,,,39,"2","7.456",,"NA"
"2009","DK",894691,461.082706766917,"613.6716","2","2009","NA","3",1976,"2","2","2","Other","2","NA","3","NA","NA","1","NA","NA","3","8","NA","NA","NA","9","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,1,34532,0,0,4263,1,0,94,0,,0,0,0,0,0,0,1,"3","1","1","NA","1","NA","NA",89469,"3","1",,,,,32,"2","7.456",,"NA"
"2009","DK",894692,461.082706766917,"NA","1","2009","NA","1",1975,"1","1","3","DK","2","NA","3","NA","NA","1","NA","NA","3","4","37","NA","4","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,1,73572,0,0,5264,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","4","NA","1","1",89469,"3","1",,,,,33,"7","7.456",,"h"
"2009","DK",895371,461.082706766917,"2305.017","2","2009","NA","4",1955,"2","2","3","DK","2","NA","2","NA","NA","1","2","NA","3","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,1,23928,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","NA","1","NA","1","NA","NA",89537,"2","4",,,,,53,"2","7.456",,"NA"
"2009","DK",895373,461.082706766917,"1362.575","2","2009","NA","1",1957,"1","2","2","DK","2","NA","5","NA","NA","NA","2","NA","3","2","37","NA","NA","6","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","NA","NA","NA","8",1,1,1,48973,4892,4892,10426,1,7408,0,0,,0,0,0,0,0,0,1,"NA","1","1","NA","1","NA","1",89537,"3","1",,,,,51,"2","7.456",,"NA"
"2009","DK",895374,461.082706766917,"1083.672","1","2009","NA","4",1981,"1","1","3","DK","2","NA","3","NA","NA","NA","NA","NA","NA","6","37","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,1,33638,0,0,0,1,0,0,0,,3532,0,0,13864,0,0,1,"1","1","1","1","NA","NA","1",89537,"3","1",,,,,27,"7","7.456",,"o"
"2009","DK",895393,461.082706766917,"715.0941","1","2009","NA","4",1967,"1","1","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","3","37","NA","NA","13","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","2","NA",1,1,1,2281,0,0,2629,1,0,76457,0,,0,0,0,0,0,0,1,"NA","1","NA","NA","1","1","1",89539,"2","4",,,,,41,"5","7.456",,"NA"
"2009","DK",895394,461.082706766917,"849.1769","1","2009","NA","3",1967,"2","2","2","DK","2","NA","3","NA","NA","NA","NA","2","3","5","NA","5","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","1",1,1,1,35018,0,0,4689,1,4024,0,0,,0,0,0,0,0,0,1,"1","3","1","4","1","1","NA",89539,"2","1",,,,,41,"7","7.456",,"q"
"2009","DK",895581,461.082706766917,"NA","1","2009","NA","3",1990,"2","1","1","DK","2","NA","2","NA","NA","1","2","NA","NA","9","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA",1,1,1,2998,12,0,3493,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","4","1","1","NA",89558,"2","6",,,,,18,"5","7.456",,"NA"
"2009","DK",895582,461.082706766917,"629.7732","NA","2009","NA","4",1955,"1","2","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","2","37","NA","NA","11","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,1,63913,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","1","NA","2","1","1","NA",89558,"2","1",,,,,53,"2","7.456",,"g"
"2009","DK",895584,461.082706766917,"1490.215","1","2009","NA","1",1959,"2","2","1","DK","2","NA","2","NA","NA","NA","NA","NA","3","3","37","NA","NA","11","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,42719,0,0,153,1,0,0,0,,0,0,0,0,0,0,1,"1","1","NA","3","1","1","1",89558,"2","1",,,,,49,"2","7.456",,"NA"
"2009","DK",895801,461.082706766917,"NA","2","2009","NA","3",1972,"2","2","1","DK","2","NA","3","NA","NA","2","2","NA","3","5","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","1","3","NA","NA","1","NA",1,1,1,21810,0,0,0,1,0,0,0,,439,0,0,0,0,0,1,"1","1","NA","NA","NA","3","NA",89580,"2","2",,,,,36,"2","7.456",,"q"
"2009","DK",895802,461.082706766917,"1030.858","2","2009","NA","1",1963,"1","1","1","DK","2","NA","3","NA","NA","NA","NA","NA","3",,"37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA","2","NA",1,1,1,48609,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","NA","1","1","NA","1","NA",89580,"2","NA",,,,,45,"2","7.456",,"NA"
"2009","DK",897001,461.082706766917,"1002.418","2","2009","NA","2",1959,"1","2","1","DK","2","NA","2","NA","NA","NA","NA","NA","3","7","37","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","NA",1,1,1,55012,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","NA","NA","3","NA","1",89700,"2","1",,,,,49,"2","7.456",,"b-e"
"2009","DK",897002,461.082706766917,"NA","2","2009","NA","1",1991,"1","1","2","DK","2","NA","2","NA","NA","NA","NA","NA","NA",,"10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA",1,1,1,2238,0,0,4263,1,0,0,0,,0,0,0,0,0,585,1,"1","1","NA","2","1","1","1",89700,"3","6",,,,,17,"2","7.456",,"NA"
"2009","DK",897003,461.082706766917,"NA","2","2009","NA","1",1960,"2","2","1","DK","2","NA","3","NA","NA","NA","2","NA","3","3","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","2","NA",1,1,1,32779,0,0,6577,1,0,116,0,,0,0,0,0,0,0,1,"3","NA","NA","5","1","1","1",89700,"2","1",,,,,48,"7","7.456",,"NA"
"2009","DK",897111,461.082706766917,"NA","2","2009","NA","3",1972,"2","5","1","DK","2","NA","2","NA","NA","1","2","NA","3","3","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA",1,1,1,0,0,0,0,1,0,0,0,,16780,0,0,0,0,0,1,"NA","2","1","2","1","NA","1",89711,"2","8",,,,,36,"2","7.456",,"NA"
"2009","DK",897112,461.082706766917,"738.0484","1","2009","NA","2",1972,"1","2","1","DK","2","NA","3","NA","NA","NA","NA","NA","1","8","37","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,53859,0,0,4826,1,0,0,0,,8073,0,0,606,0,0,1,"1","1","1","2","3","NA","1",89711,"2","1",,,,,36,"6","7.456",,"b-e"
"2009","DK",897131,461.082706766917,"1060.187","2","2009","NA","1",1975,"1","2","3","DK","2","5","5","NA","NA","1","2","NA","3","3","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","2","NA","NA","NA",1,1,1,22049,0,0,0,1,0,182,0,,0,0,0,0,0,0,1,"1","1","1","3","1","NA","NA",89713,"2","1",,,,,33,"6","7.456",,"k"
"2009","DK",897132,461.082706766917,"NA","2","2009","NA","1",1973,"2","1","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","NA","5","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,1,25826,256,0,3541,1,1984,427,0,,0,0,0,0,0,0,1,"1","NA","1","4","1","NA","1",89713,"3","1",,,,,35,"7","7.456",,"q"
"2009","DK",897651,461.082706766917,"692.3501","2","2009","NA","2",1968,"2","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","5","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",1,1,1,43960,0,0,6892,1,0,4,0,,0,0,0,0,0,0,1,"1","1","1","3","1","NA","1",89765,"2","1",,,,,40,"2","7.456",,"NA"
"2009","DK",897652,461.082706766917,"970.7332","2","2009","NA","2",1962,"1","2","1","DK","2","NA","3","NA","NA","NA","1","NA","3","3","37","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,1,42918,0,0,21458,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","NA","1","1","NA","NA",89765,"2","1",,,,,46,"2","7.456",,"NA"
"2009","DK",897881,461.082706766917,"NA","2","2009","NA","4",1969,"1","1","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","6","35","5","NA","4","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,1,0,0,0,4691,1,0,117,0,,0,0,0,0,42188,0,1,"1","1","NA","NA","NA","1","1",89788,"3","8",,,,,39,"6","7.456",,"NA"
"2009","DK",897882,461.082706766917,"1171.123","2","2009","NA","1",1971,"2","2","3","DK","2","NA","2","NA","NA","NA","NA","NA","3",,"NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,1,85993,0,0,5016,1,148,-38631,0,,0,0,0,0,0,0,1,"NA","NA","1","NA","NA","NA","3",89788,"3","1",,,,,37,"2","7.456",,"b-e"
"2009","DK",898281,461.082706766917,"NA","2","2009","NA","3",1962,"1","1","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","3","50","NA","NA","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA",1,1,1,52232,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","NA","NA","1","NA",89828,"3","1",,,,,46,"5","7.456",,"g"
"2009","DK",898282,461.082706766917,"NA","2","2009","NA","1",1963,"2","1","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","3","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,1,62536,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","2","5","1","1","1",89828,"2","1",,,,,45,"2","7.456",,"NA"
"2009","DK",898283,461.082706766917,"608.5226","2","2009","NA","1",1991,"1","1","1","DK","2","NA","2","NA","NA","NA","2","NA","2",,"37","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","NA","2","NA","2","NA",1,1,1,0,0,0,723,1,0,0,0,,1690,0,0,0,0,0,1,"1","NA","1","3","1","3","NA",89828,"2","6",,,,,17,"7","7.456",,"NA"
