"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010","PY031G","PL110"
"2007","DK",554432,440.777385159011,"1104.457","1","2007","NA","1",1978,"1","1","2","DK","2","NA","6","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","13","1","NA","2","NA","NA","NA","NA","NA","NA","1","2","1","1","1","1","NA","1","1","2","NA","3","2","NA","2","NA",1,1,1,45318,0,0,873,0,0,0,,0,0,0,0,0,0,1,55443,"2",28,"4","7.4591",1,"NA"
"2007","DK",554433,440.777385159011,"966.8104","2","2007","NA","4",1983,"2","1","1","DK","2","NA","3","4","NA","NA","NA","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","6","6","NA","NA","NA","6","6","6","NA","2","3","2","NA","2","NA",1,1,1,16629,0,0,3935,0,0,0,,0,0,0,0,0,0,1,55443,"3",23,"1","7.4591",1,"NA"
"2007","DK",554521,440.777385159011,"NA","2","2007","NA","3",1988,"1","1","3","DK","NA","2","2","1","NA","NA","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","6","7","NA","NA","NA","6","NA","NA","NA","8","1","2","3","NA","NA","2","NA",1,1,1,853,0,0,3663,0,0,0,,0,0,0,0,0,0,1,55452,"2",18,"3","7.4591",1,"a"
"2007","DK",554523,440.777385159011,"NA","2","2007","NA","2",1961,"2","5","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","1","NA","1","1","3","1","1","2","2","3","2","NA","NA","NA",1,1,1,60453,0,0,16775,322,0,0,,0,0,0,0,0,0,1,55452,"2",45,"4","7.4591",1,"l-n"
"2007","DK",554771,440.777385159011,"916.362","2","2007","NA","1",1951,"2","2","3","DK","2","2","5","8","NA","1","2","NA","NA",,"37","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","6","7","3","NA","NA","1","NA","NA","NA","6","NA","2","3","2","3","NA","NA",1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,55477,"2",55,"4","7.4591",1,"NA"
"2007","DK",554772,440.777385159011,"NA","1","2007","NA","4",1952,"1","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","4","38","12","12","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","1","1","1","6","NA","NA","1","6","6","1","NA","2","3","2","NA","2","NA",1,1,1,39938,0,0,2632,5631,0,0,,6920,0,0,0,0,0,1,55477,"2",54,"1","7.4591",1,"NA"
"2007","DK",554773,440.777385159011,"NA","1","2007","NA","2",1988,"2","1","1","DK","1","2","2","2","NA","1","2","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","2","NA","6","NA","NA","5","8","NA","NA","7","8","NA","2","2","NA","NA","2","NA",1,1,1,2871,0,0,4774,0,0,0,,0,0,0,355,0,0,1,55477,"2",18,"1","7.4591",1,"g"
"2007","DK",554981,440.777385159011,"714.2109","2","2007","NA","2",1965,"2","2","3","DK","2","NA","5","2","NA","1","1","1","NA","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","6","NA","8","6","8","6","NA","NA","6","8","8","5","2","2","2","NA","2","NA",1,1,1,22685,0,0,8693,0,0,0,,0,0,0,0,0,0,1,55498,"2",41,"1","7.4591",1,"NA"
"2007","DK",554982,440.777385159011,"NA","1","2007","NA","3",1990,"1",,"2",,"NA","NA",,,"NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","7","8","2","7","3","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,55498,"2",16,"4","7.4591",1,
"2007","DK",555331,440.777385159011,"NA","2","2007","NA","3",1976,"1","1","3","DK","2","NA","5","2","NA","1","2","NA","2","3","NA","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","8","1","1","NA","NA","NA","6","NA","NA","NA","3","2","NA","NA","NA",1,1,1,13780,0,0,0,0,0,0,,0,0,0,0,0,17787,1,55533,"3",30,"1","7.4591",1,"l-n"
"2007","DK",555332,440.777385159011,"581.9293","1","2007","NA","1",1988,"2","1","3","DK","1","5","2","4","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","8","7","NA","NA","7","7","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,1,0,0,0,183,0,0,0,,0,0,0,0,0,0,1,55533,"2",18,"1","7.4591",1,"NA"
"2007","DK",555333,440.777385159011,"NA","2","2007","NA","4",1980,"2","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","7","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","1","1","1","NA","1","2","1","1","1","2","1","2","3","NA","NA","NA","NA",1,1,1,26584,0,0,0,0,6137,0,,0,0,0,0,0,4284,1,55533,"3",26,"4","7.4591",1,"NA"
"2007","DK",555521,440.777385159011,"671.928","2","2007","NA","1",1962,"1","2","3","DK","2","NA","3","1","NA","1","NA","NA","3","3","65","12","0","NA","NA","10","1","NA","2","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1","1","NA","1","6","3","1","NA","NA","NA","NA","NA",1,1,1,50672,0,0,14410,0,0,0,,0,0,0,0,0,0,1,55552,"2",44,"1","7.4591",1,"g"
"2007","DK",555522,440.777385159011,"855.9396","2","2007","NA","3",1988,"1","1","3","DK","1","NA","2","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","7","NA","2","NA","3","NA","NA","2","NA",1,1,1,0,0,0,5897,0,0,0,,0,0,0,0,0,0,1,55552,"2",18,"1","7.4591",1,"NA"
"2007","DK",556261,440.777385159011,"652.9805","1","2007","NA","4",1953,"2","2","2","DK","2","NA","2","8","NA","2","2","NA","NA",,"37","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","1","NA","1","NA","9","1","NA","6","NA","NA","1","NA","NA","1","3","2","NA","NA","NA",1,1,1,19790,3077,3077,3377,4800,0,0,,0,0,0,0,0,0,1,55626,"2",53,"1","7.4591",1,"NA"
"2007","DK",556262,440.777385159011,"851.4861","1","2007","NA","3",1989,"2","1","1","DK","2","NA","2","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","7","7","NA","6","1","6","NA","7","NA","NA","2","1","NA","2","NA","NA","NA",1,1,1,7998,454,0,7684,0,0,0,,0,0,0,0,0,0,1,55626,"2",17,"1","7.4591",1,"NA"
"2007","DK",556263,440.777385159011,"825.5965","1","2007","NA","1",1949,"1","2","1","DK","2","NA","2","1","NA","1","NA","NA","3","8","37","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","1","1","1","1","1","1","NA","1","NA","NA","1","3","2","NA","NA","NA",1,1,1,44635,188,0,115,0,644,0,,0,0,0,0,0,0,1,55626,"3",57,"1","7.4591",1,"NA"
"2007","DK",556371,440.777385159011,"2117.15","1","2007","NA","3",1979,"2","1","3","DK","2","NA","3","1","NA","NA","NA","NA","NA","9","37","12","0","NA","4","NA","1","2","NA","NA","NA","NA","1","NA","1","1","NA","NA","1","2","1","NA","1","1","1","NA","NA","2","NA","NA","NA",1,1,1,39246,0,0,316,2340,0,0,,0,0,0,0,0,0,1,55637,"2",27,"1","7.4591",1,"NA"
"2007","DK",556373,440.777385159011,"NA","1","2007","NA","1",1975,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","3","37","12","0","NA","NA","13","1","NA","NA","NA","NA","NA","1","NA","7","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA",1,1,1,39890,0,0,9766,0,0,0,,0,0,0,0,0,0,1,55637,"3",31,"4","7.4591",1,"g"
"2007","DK",556451,440.777385159011,"743.2138","1","2007","NA","4",1959,"2","2","2","DK","2","5","3","1","NA","1","2","NA","3","5","37","12","0","NA","NA","10","1","NA","NA","NA","NA","NA","2","1","6","6","1","1","6","NA","1","NA","NA","1","1","1","NA","2","NA","1","NA",1,1,1,31395,0,0,0,161,0,0,,0,0,0,0,0,0,1,55645,"2",47,"1","7.4591",1,"NA"
"2007","DK",556452,440.777385159011,"584.4959","NA","2007","NA","2",1986,"1","1","1","DK","2","NA","2","1","NA","1","2","NA","NA","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","1","NA","NA","8","8","1","NA","NA","5","NA","3","NA","NA","2","NA",1,1,1,19484,0,0,5139,0,0,0,,0,0,0,0,0,0,1,55645,"3",20,"3","7.4591",1,"g"
"2007","DK",556453,440.777385159011,"NA","1","2007","NA","4",1958,"1","1","1","DK","2","NA","2","1","NA","NA","NA","NA","3","6","45","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","2","NA","2","2","NA","2","NA",1,1,1,56910,0,0,75,0,0,0,,0,0,0,0,0,0,1,55645,"3",48,"1","7.4591",1,"NA"
"2007","DK",556611,440.777385159011,"NA","1","2007","NA","3",1959,"2","2","3","DK","2","NA","2","2","NA","2","2","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","6","2","6","6","NA","6","NA","1","6","NA","8","1","1","3","2","NA","2","NA",1,1,1,20419,0,0,0,0,0,0,,0,0,0,0,0,0,1,55661,"2",47,"4","7.4591",1,"l-n"
"2007","DK",556612,440.777385159011,"NA","2","2007","NA","3",1986,"1","1","1","DK","1","5","2","1","NA","2","2","NA","NA","7","38","0","0","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","6","1","2","NA","6","NA","NA","6","6","6","NA","NA","NA","2","2","NA","2","NA",1,1,1,19452,0,0,0,2735,0,0,,0,0,0,0,0,0,1,55661,"2",20,"NA","7.4591",1,"f"
"2007","DK",556613,440.777385159011,"NA","1","2007","NA","2",1957,"1","2","3","DK","2","NA","5","1","NA","1","NA","NA","3","3","35","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","2","1","5","1","1","NA","NA","1","8","NA","1","6","NA","2","NA","NA","NA","2","NA",1,1,1,31823,0,0,10238,0,0,0,,0,0,0,286,0,0,1,55661,"3",49,"3","7.4591",1,"NA"
"2007","DK",556661,440.777385159011,"688.3165","1","2007","NA","3",1971,"2","1","3","DK","2","NA","3","1","NA","1","NA","NA","3","3","37","0","0","NA","NA","NA","1","2","2","NA","NA","NA","NA","2","1","NA","2","NA","NA","1","5","1","1","NA","1","NA","2","NA","NA","2","NA",1,1,1,41081,881,859,22,3246,0,0,,0,0,0,0,0,0,1,55666,"2",35,"3","7.4591",1,"NA"
"2007","DK",556663,440.777385159011,"NA","1","2007","NA","1",1968,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","7","37","12","0","NA","NA","13","1","NA","2","NA","NA","NA","1","1","NA","NA","NA","1","4","NA","NA","1","1","2","3","NA","3","2","NA","2","NA",1,1,1,73575,671,0,4119,5631,0,0,,0,0,0,0,0,0,1,55666,"2",38,"4","7.4591",1,"f"
"2007","DK",556731,440.777385159011,"1487.048","2","2007","NA","1",1965,"2","2","2","DK","2","NA","2","2","NA","NA","2","1","NA","9","37","10","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","1","6","NA","1","3","NA","NA","NA","NA",1,1,1,28633,0,0,0,0,0,0,,0,0,0,0,0,0,1,55673,"3",41,"3","7.4591",1,"NA"
"2007","DK",556781,440.777385159011,"872.346","2","2007","NA","2",1965,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","9","55","12","0","NA","NA","NA","1","2","2","1","NA","NA","1","NA","1","1","NA","1","NA","NA","1","NA","1","1","NA","NA","NA","2","NA","2","NA",1,1,1,48463,0,0,0,1631,0,0,,0,0,0,0,0,0,1,55678,"2",41,"1","7.4591",1,"NA"
"2007","DK",556782,440.777385159011,"NA","2","2007","NA","2",1968,"2","2","3","DK","1","NA","3","9","NA","NA","NA","NA","3",,"35","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","8","NA","1","NA","2","NA","2","NA","NA","1","1","2","1","NA","NA","2","NA","NA","NA",1,1,1,27406,0,0,4016,836,0,0,,0,0,0,0,0,0,1,55678,"2",38,"1","7.4591",1,"NA"
"2007","DK",557321,440.777385159011,"822.9823","2","2007","NA","3",1959,"2","2","3","DK","2","NA","2","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","1","NA","1","NA","6","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA",1,1,1,120816,0,0,7121,0,0,0,,0,0,0,0,0,0,1,55732,"2",47,"1","7.4591",1,"NA"
"2007","DK",557322,440.777385159011,"NA","NA","2007","NA","4",1986,"1","1","1","DK","2","NA","2","1","NA","1","2","NA","NA","7","37","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","6","6","6","7","6","6","NA","NA","6","6","6","NA","1","NA","NA","NA","2","NA",1,1,1,16856,0,0,5106,0,0,0,,0,0,0,0,0,5879,1,55732,"3",20,"4","7.4591",1,"g"
"2007","DK",557323,440.777385159011,"872.346","1","2007","NA","1",1958,"1","5","3","DK","2","NA","3","1","NA","NA","NA","NA","3","2","32","12","0","NA","NA","NA","NA","1","NA","1","NA","NA","NA","1","1","NA","1","NA","3","NA","1","1","NA","NA","2","NA","2","2","NA","2","NA",1,1,1,55530,0,0,3205,0,0,0,,0,0,0,0,0,0,1,55732,"3",48,"1","7.4591",1,"NA"
"2007","DK",557361,440.777385159011,"785.1356","1","2007","NA","4",1988,"1","1","1","DK","1","NA","2","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","6","NA","7","NA","7","NA","NA","6","7","6","NA","2","NA","NA","2","NA","2","NA",1,1,1,5516,0,0,5517,0,0,0,,0,0,0,0,0,0,1,55736,"2",18,"NA","7.4591",1,"NA"
"2007","DK",557363,440.777385159011,"NA","1","2007","NA","4",1961,"2","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","42","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","3","1","3","1","NA","1","NA","NA","2","NA","2","NA","2","NA",1,1,1,50739,162,0,5290,0,0,0,,0,0,0,0,0,0,1,55736,"3",45,"3","7.4591",1,"NA"
"2007","DK",557471,440.777385159011,"806.5089","2","2007","NA","1",1973,"1","2","3","DK","2","NA","2","1","NA","1","NA","NA","3","9","50","12","0","NA","NA","NA","1","NA","2","1","NA","NA","NA","1","NA","1","1","1","NA","1","6","NA","1","1","NA","NA","NA","NA","NA","2","NA",1,1,1,103871,0,0,3943,0,0,0,,0,0,0,0,0,0,1,55747,"2",33,"1","7.4591",1,"g"
"2007","DK",557472,440.777385159011,"NA","1","2007","NA","3",1976,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","37","0","0","NA","NA","NA","NA","2","2","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","8","6","6","1","2","NA","NA","NA","NA","NA",1,1,1,46523,0,0,392,0,66,0,,0,0,0,0,0,0,1,55747,"3",30,"1","7.4591",1,"NA"
"2007","DK",557531,440.777385159011,"866.9845","1","2007","NA","2",1962,"2","2","3","DK","2","NA","2","1","NA","NA","NA","NA","3","5","60","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","1","NA","2","NA","NA","NA","2","NA","NA","NA",1,1,1,34091,2881,2881,3808,0,0,0,,0,0,0,0,0,0,1,55753,"2",44,"1","7.4591",1,"NA"
"2007","DK",557532,440.777385159011,"872.8184","2","2007","NA","3",1957,"1","2","1","DK","2","NA","3","1","NA","NA","1","NA","3","7","NA","12","0","NA","NA","NA","1","NA","2","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","7","NA","NA","2","2","3","1","NA","2","NA",1,1,1,33156,0,0,0,2145,-1893,0,,0,0,0,0,0,0,1,55753,"3",49,"1","7.4591",1,"NA"
"2007","DK",557533,440.777385159011,"910.1365","2","2007","NA","3",1989,"2","1","3","DK","2","5","NA","4","NA","NA","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","6","6","NA","6","7","NA","NA","NA","7","NA","6","NA","2","3","2","NA","2","NA",1,1,1,7342,0,0,0,74674,0,0,,0,0,0,0,0,0,1,55753,"2",17,"3","7.4591",1,"NA"
"2007","DK",557581,440.777385159011,"2559.91","2","2007","NA","2",1965,"2","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","5","48","12","0","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","NA","1","8","NA","NA","NA","NA","1","NA","1","NA","2","NA","2","NA","NA","NA",1,1,1,51163,0,0,3911,0,266,0,,0,0,0,0,0,0,1,55758,"3",41,"4","7.4591",1,"l-n"
"2007","DK",557621,440.777385159011,"523.9119","2","2007","NA","1",1976,"1","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","6","1","NA","2","NA","NA","NA","6","1","1","NA","NA","1","NA","1","1","1","NA","NA","2","2","NA","2","NA","2","NA",1,1,1,40690,0,0,0,0,0,0,,0,0,0,0,0,0,1,55762,"3",30,"NA","7.4591",1,"l-n"
"2007","DK",557622,440.777385159011,"NA","1","2007","NA","1",1977,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","5","32","0","0","NA","NA","12","1","2","NA","NA","NA","NA","NA","1","6","NA","NA","2","NA","1","NA","1","NA","1","NA","NA","NA","2","NA","NA","NA",1,1,1,24105,0,0,6591,1182,0,0,,1945,0,0,568,0,0,1,55762,"2",29,"1","7.4591",1,"NA"
"2007","DK",557841,440.777385159011,"664.3565","1","2007","NA","3",1953,"2","5","2","DK","2","NA","5","6","NA","NA","2","NA","3",,"NA","0","0","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","6","2","6","NA","1","6","6","6","3","6","NA","NA","1","NA","NA","NA","2","NA",1,1,1,0,0,0,0,0,0,0,,0,0,0,0,21625,0,1,55784,"2",53,"1","7.4591",1,"NA"
"2007","DK",557842,440.777385159011,"1440.981","2","2007","NA","3",1987,"2","1","1","DK","2","NA","2","4","NA","NA","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","7","NA","7","NA","NA","NA","NA","7","2","7","3","NA","NA","NA","NA","2","NA",1,1,1,1774,0,0,120,0,0,0,,0,0,0,18,0,786,1,55784,"2",19,"1","7.4591",1,"NA"
"2007","DK",557843,440.777385159011,"NA","1","2007","NA","4",1949,"1","2","1","DK","2","NA","5","6","NA","NA","NA","NA","2","2","31","12","0","NA","NA","2","NA","2","NA","NA","NA","NA","8","NA","NA","NA","6","NA","2","6","NA","NA","1","NA","1","2","3","NA","NA","2","NA",1,1,1,0,0,0,8679,0,0,0,,0,0,0,0,27513,0,1,55784,"2",57,"3","7.4591",1,"NA"
"2007","DK",558061,440.777385159011,"NA","1","2007","NA","1",1962,"2","2","3","DK","2","NA","3","1","NA","1","NA","NA","3","3","37","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","1","NA","1","NA","1","1","1","1","1","NA","NA","NA","3","2","NA","2","NA",1,1,1,49005,0,0,0,0,0,0,,2688,0,0,5548,0,0,1,55806,"3",44,"4","7.4591",1,"NA"
"2007","DK",558063,440.777385159011,"1067.193","NA","2007","NA","1",1964,"1","1","2","DK","2","NA","NA","1","NA","NA","NA","NA","1","9","30","12","0","NA","NA","11","NA","NA","2","NA","NA","NA","3","1","1","1","NA","1","NA","1","1","NA","6","1","NA","NA","3","2","NA","2","NA",1,1,1,50735,7096,6832,3469,0,0,0,,0,0,0,0,0,0,1,55806,"3",42,"4","7.4591",1,"k"
"2007","DK",558341,440.777385159011,"1382.139","2","2007","NA","3",1987,"1","1","1","DK","2","NA","2","1","NA","NA","2","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","8","6","8","1","1","6","NA","8","6","6","8","2","2","NA","2","NA","2","NA",1,1,1,6571,0,0,2095,0,0,0,,1429,0,0,0,0,8663,1,55834,"2",19,"3","7.4591",1,"NA"
"2007","DK",558342,440.777385159011,"472.82","1","2007","NA","2",1952,"2","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","1","2","NA","1","NA","NA","1","1","NA","2","1","1","3","2","NA","1","NA",1,1,1,33021,0,0,0,0,62,0,,0,0,0,0,0,0,1,55834,"2",54,"1","7.4591",1,"l-n"
"2007","DK",558343,440.777385159011,"NA","2","2007","NA","2",1944,"1","2","3","DK","2","5","3","6","NA","1","2","NA","NA","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","1","NA","NA","6","8","1","1","2","7","NA","3","NA","2","2","NA","2","NA",1,1,1,5668,0,0,2694,0,0,0,,0,0,0,0,14847,0,1,55834,"3",62,"1","7.4591",1,"NA"
"2007","DK",559411,440.777385159011,"622.3862","2","2007","NA","1",1972,"2","2","3","DK","2","NA","2","1","NA","NA","NA","NA","3","9","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","1","1","NA","8","1","NA","NA","NA","NA","2","2","NA","NA","NA","2","NA",1,1,1,28469,0,0,7788,0,0,0,,0,0,0,0,0,0,1,55941,"2",34,"4","7.4591",1,"l-n"
"2007","DK",559413,440.777385159011,"NA","1","2007","NA","1",1971,"1","2","1","DK","2","NA","3","1","NA","1","NA","NA","3","3","37","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","1","1","NA","6","1","NA","1","1","NA","NA","3","2","NA","NA","NA",1,1,1,41683,296,0,447,0,0,0,,0,0,0,0,0,0,1,55941,"2",35,"4","7.4591",1,"NA"
"2007","DK",559761,440.777385159011,"798.9878","1","2007","NA","2",1973,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","1","3","48","12","0","NA","NA","3","NA","NA","NA","NA","NA","NA","2","3","1","NA","NA","NA","NA","1","NA","1","NA","NA","NA","1","3","2","NA","2","NA",1,1,1,68110,0,0,5726,921,11166,0,,37596,0,0,0,0,0,1,55976,"2",33,"3","7.4591",1,"l-n"
"2007","DK",559762,440.777385159011,"NA","1","2007","NA","3",1969,"2","2","1","DK","2","NA","3","2","NA","NA","NA","NA","3","5","30","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","1","8","NA","NA","1","1","6","6","1","NA","6","1","NA","2","3","2","NA","NA","NA",1,1,1,28161,0,0,752,0,0,0,,0,0,0,0,0,0,1,55976,"2",37,"4","7.4591",1,"l-n"
"2007","DK",559801,440.777385159011,"1325.965","1","2007","NA","2",1942,"1","2","1","DK","2","NA","2","5","NA","NA","2","NA","NA",,"37","12","0","NA","NA","NA","1","2","2","NA","NA","NA","1","NA","1","1","1","1","NA","1","NA","NA","8","1","NA","2","3","NA","NA","NA","NA",1,1,1,2338,0,0,7557,0,0,0,,0,39244,0,0,0,0,1,55980,"3",64,"3","7.4591",1,"NA"
"2007","DK",559802,440.777385159011,"1409.995","1","2007","NA","4",1950,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","3","NA","12","0","NA","NA","11","NA","2","2","1","NA","NA","1","NA","NA","1","1","2","1","1","NA","1","1","6","1","2","NA","2","NA","NA","NA",1,1,1,42979,0,0,10,0,0,0,,0,0,0,0,0,0,1,55980,"2",56,"1","7.4591",1,"l-n"
"2007","DK",559803,440.777385159011,"1067.193","1","2007","NA","3",1970,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","3","35","0","0","NA","2","10","NA","2","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","6","NA","NA","6","NA","2","NA","NA","NA","2","NA",1,1,1,28793,0,0,4365,0,0,0,,0,0,0,0,0,0,1,55980,"2",36,"3","7.4591",1,"NA"
"2007","DK",559921,440.777385159011,"2117.15","2","2007","NA","4",1953,"2","2","3","DK","2","NA","3","2","NA","1","2","NA","NA","4","30","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","8","NA","6","NA","6","7","7","6","6","2","6","NA","NA","2","3","2","NA","2","NA",1,1,1,17223,0,0,0,874,0,0,,0,0,0,0,0,0,1,55992,"2",53,"4","7.4591",1,"l-n"
"2007","DK",559922,440.777385159011,"1934.344","1","2007","NA","3",1987,"2","1","3","DK","2","5","2","4","NA","1","2","NA","NA",,"37","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","6","NA","6","NA","NA","6","5","7","NA","NA","1","3","NA","NA","NA","NA",1,1,1,110,0,0,3201,0,0,0,,0,0,0,0,0,0,1,55992,"2",19,"1","7.4591",1,"NA"
"2007","DK",559923,440.777385159011,"550.3641","2","2007","NA","3",1949,"1","2","1","DK","2","NA","3","6","NA","NA","2","NA","NA","7","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","8","6","6","NA","6","NA","NA","NA","3","1","2","2","3","2","NA","2","NA",1,1,1,20811,0,0,2602,207,0,0,,698,0,0,0,0,0,1,55992,"2",57,"1","7.4591",1,"NA"
"2007","DK",559961,440.777385159011,"NA","2","2007","NA","2",1974,"1","2","1","DK","1","NA","3","1","NA","NA","NA","NA","3","5","37","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1","1","NA","1","5","1","8","1","NA","2","3","2","NA","2","NA",1,1,1,45450,0,0,13040,0,0,0,,0,0,0,166,0,0,1,55996,"3",32,"3","7.4591",1,"l-n"
"2007","DK",559962,440.777385159011,"NA","1","2007","NA","4",1973,"2","1","3","DK","2","NA","5","1","NA","1","NA","NA","3","3","37","0","0","NA","4","NA","1","NA","NA","NA","NA","NA","6","1","NA","NA","NA","1","NA","NA","2","3","8","3","NA","2","NA","2","NA","NA","NA",1,1,1,36913,0,0,0,5001,0,0,,0,0,0,813,0,0,1,55996,"2",33,"1","7.4591",1,"l-n"
"2007","DK",560041,440.777385159011,"946.551","2","2007","NA","1",1950,"1","4","1","DK","2","NA","2","1","NA","NA","NA","NA","NA","0 - 1","40","12","0","NA","NA","NA","1","2","1","NA","NA","NA","NA","NA","1","1","1","1","1","1","1","NA","1","1","NA","NA","NA","2","NA","2","NA",1,1,1,40887,0,0,0,0,0,0,,0,0,0,0,0,0,1,56004,"3",56,"1","7.4591",1,"l-n"
