"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","DK",919621,537.330383480826,"NA","1","2013","NA","2",1984,"2","1","3","DK","2","NA","5","1","NA","NA","2","NA","3","2","32","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","NA","3","1","NA","2","NA",1,1,41832,0,0,596,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","5","6","NA","5","NA","4","NA","NA","NA","NA","5","NA","8","NA","1","NA","8","7","NA","NA","7.4437",28,91962,"3","5","NA"
"2013","DK",919751,537.330383480826,"NA","1","2013","NA","3",1960,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","7","12","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA",1,1,72151,350,0,0,1,946,193,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","9","NA","NA","5","2","4","2","8","8","NA","NA","9","NA","NA","1","NA","10","9","9","1","7.4437",52,91975,"3","5","476.26018725"
"2013","DK",920511,537.330383480826,"946.1376","1","2013","NA","1",1975,"2","2","3","DK","2","NA","3","2","NA","NA","NA","NA","3","2","NA","NA","g","NA","8","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,13421,0,0,0,1,0,0,,25547,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","9","10","7","NA","5","NA","5","NA","8","9","NA","6","NA","8","NA","1","NA","8","9","10","NA","7.4437",37,92051,"3","2","NA"
"2013","DK",920521,537.330383480826,"NA","1","2013","NA","1",1934,"2","4","1","DK","2","NA","2","7","NA","1","NA","1","3","4","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","NA","3","NA","NA","NA","NA",1,1,0,0,0,579,1,0,0,,291,25059,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","NA","10","NA","NA","NA","NA","2","NA","NA","NA","7","NA","8","10","1","NA","8","10","10","3","7.4437",78,92052,"2","6","587.43251784"
"2013","DK",920751,537.330383480826,"852.3953","1","2013","NA","1",1986,"1","1","1","DK","1","3","2","6","NA","1","1","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",1,1,2129,0,0,60,1,0,0,,1298,0,0,0,0,3434,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","4","NA","5","NA","NA","NA","NA","NA","NA","NA","5","NA","4","NA","NA","1","NA","NA","NA","NA","7.4437",26,92075,"2","3","797.35583365"
"2013","DK",920891,537.330383480826,"821.8148","1","2013","NA","2",1986,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","30","NA","o","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","2","NA","NA","NA",1,1,44520,0,0,532,1,0,0,,7521,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","9","9","10","5","5","2","NA","2","9","10","NA","NA","NA","7","8","1","1","10","10","10","2","7.4437",26,92089,"2","2","1053.4636518"
"2013","DK",921041,537.330383480826,"NA","1","2013","NA","3",1949,"1","1","3","DK","2","3","5","3","NA","2","2","NA","3","0 - 1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","1","NA","NA","2","NA",1,1,0,0,0,598,1,6717,2426,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","7","NA","8","4","5","NA","NA","NA","NA","10","NA","8","5","8","NA","1","NA","10","3","7","2","7.4437",63,92104,"2","6","4866.9563446"
"2013","DK",921091,537.330383480826,"1564.91","1","2013","NA","2",1947,"2","2","3","DK","2","NA","3","2","NA","1","NA","NA","3","5","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,30018,0,0,435,1,0,7,,135,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","7","NA","7","5","5","NA","4","NA","NA","NA","10","NA","5","1","NA","1","1","NA","NA","NA","1","7.4437",65,92109,"2","2","687.72041193"
"2013","DK",921661,537.330383480826,"1001.788","1","2013","NA","3",1988,"1","1","1","DK","1","NA","3","6","NA","1","2","NA","NA",,"NA","NA","NA","NA","NA","NA","2","1","7","NA","NA","1","2","3","2","NA","2","NA",1,1,5282,0,0,230,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","7","7","5","5","1","5","2","NA","NA","9","8","10","9","9","1","1","5","8","NA","2","7.4437",24,92166,"2","2","455.69423088"
"2013","DK",922201,537.330383480826,"462.1548","1","2013","NA","2",1944,"2","2","1","DK","2","NA","3","7","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","3","NA","NA","1","NA",1,1,0,0,0,570,1,0,0,,134,16173,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","10","7","4","3","NA","NA","3","NA","NA","8","5","NA","10","NA","NA","NA","NA","10","7","NA","7.4437",68,92220,"3","5","794.54280247"
"2013","DK",922931,537.330383480826,"1174.999","1","2013","NA","1",1932,"2","4","3","DK","2","5","2","7","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA",1,1,0,0,0,678,1,220,0,,18884,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","10","NA","NA","NA","5","3","NA","3","NA","NA","10","8","99","10","NA","1","NA","NA","10","NA","NA","7.4437",80,92293,"2","2","1129.2050954"
"2013","DK",922941,537.330383480826,"986.3183","1","2013","NA","3",1946,"1","2","2","DK","2","NA","3","7","NA","NA","NA","NA","3","0 - 1","37","NA","NA","NA","13","NA","2","2","NA","NA","NA","NA","NA","3","NA","NA","2","NA",1,1,13342,0,0,750,1,0,0,,434,39745,0,0,10580,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","10","10","NA","NA","5","NA","3","NA","10","NA","NA","NA","NA","NA","1","1","9","9","NA","1","7.4437",66,92294,"2","2","NA"
"2013","DK",923051,537.330383480826,"1100.286","1","2013","NA","4",1932,"2","4","1","DK","2","NA","2","7","NA","1","2","NA","3","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA",1,1,0,0,0,584,1,5653,0,,268,22081,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","10","10","3","9","3","5","NA","NA","10","10","0","NA","NA","10","1","1","9","10","8","NA","7.4437",80,92305,"2","6","657.67762379"
"2013","DK",923231,537.330383480826,"578.1857","1","2013","NA","2",1957,"1","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","8","37","NA","NA","NA","2","1","NA","NA","NA","NA","NA","5","2","3","NA","NA","NA","NA",1,1,32798,0,0,383,1,0,0,,1661,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","6","7","7","9","NA","5","2","NA","2","NA","NA","NA","8","10","NA","NA","NA","NA","NA","8","9","NA","7.4437",55,92323,"2","7","9791.5945978"
"2013","DK",923301,537.330383480826,"NA","1","2013","NA","1",1932,"2","2","2","DK","1","NA","2","7","NA","1","2","NA","3","5","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,288,26959,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","7","7","10","NA","4","3","NA","1","7","10","7","NA","8","8","8","1","1","9","6","8","2","7.4437",80,92330,"2","2","508.02482831"
"2013","DK",923891,537.330383480826,"NA","1","2013","NA","3",1990,"1","1","3","DK","2","NA","3","6","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,6323,0,0,442,1,0,0,,130,0,0,0,0,626,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","NA","6","3","5","2","NA","4","NA","NA","4","NA","4","4","NA","NA","1","6","8","10","3","7.4437",22,92389,"3","6","1154.6856775"
"2013","DK",924041,537.330383480826,"954.3926","2","2013","NA","2",1971,"1","2","1","DK","2","NA","3","1","NA","1","NA","NA","3","3","NA","NA","b-e","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,47090,0,0,0,1,0,0,,163,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","0","10","5","5","2","NA","2","10","NA","7","NA","NA","10","10","1","1","NA","10","NA","2","7.4437",41,92404,"2","2","NA"
"2013","DK",924111,537.330383480826,"NA","1","2013","NA","2",1932,"1","2","1","DK","2","NA","2","7","NA","1","NA","NA","3","6","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","3","NA","3","NA","NA","2","NA",1,1,0,0,0,817,1,0,0,,108,20090,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","8","10","NA","4","4","1","NA","3","NA","NA","NA","5","10","10","10","1","1","10","NA","NA","9","7.4437",80,92411,"2","5","5250.3033042"
"2013","DK",924341,537.330383480826,"896.9862","1","2013","NA","3",1990,"1","1","1","DK","2","NA","2","1","NA","1","NA","NA","3","9","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","4","1","2","NA","NA","1","NA",1,1,18551,0,0,435,1,0,0,,261,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","8","10","3","5","NA","NA","NA","NA","NA","10","4","8","9","3","1","1","99","NA","NA","1","7.4437",22,92434,"2","6","1285.4668"
"2013","DK",924701,537.330383480826,"880.0242","1","2013","NA","3",1987,"1","1","1","DK","1","5","5","6","NA","1","2","NA","4",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1",1,1,12136,0,0,1419,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","7","10","4","NA","NA","4","2","NA","NA","NA","8","NA","4","NA","NA","1","NA","NA","8","NA","7.4437",25,92470,"2","7","NA"
"2013","DK",924781,537.330383480826,"489.2536","1","2013","NA","1",1946,"1","1","1","DK","2","NA","3","7","NA","NA","NA","1","3","7","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","1","3","NA","NA","2","NA",1,1,0,0,0,435,1,0,347,,182,22316,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","NA","7","4","5","NA","4","2","NA","NA","7","8","7","10","10","1","NA","10","9","9","1","7.4437",66,92478,"3","7","1229.0704364"
"2013","DK",925131,537.330383480826,"NA","1","2013","NA","3",1948,"2","5","2","DK","2","NA","3","2","NA","NA","NA","NA","3","2","35","NA","NA","NA","13","NA","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,40129,0,0,0,1,0,140,,69,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","10","NA","NA","5","1","NA","2","9","NA","8","99","NA","NA","9","1","1","NA","8","9","NA","7.4437",64,92513,"2","2","1164.0634948"
"2013","DK",925211,537.330383480826,"NA","1","2013","NA","2",1988,"1","1","3","DK","1","2","3","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,630,0,0,0,0,8811,1,"NA","NA","NA","NA","NA","NA","NA","5","8","5","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","8","1","1","10","NA","9","2","7.4437",24,92521,"3","2","523.41050995"
"2013","DK",925531,537.330383480826,"990.7475","1","2013","NA","3",1992,"1","1","3","DK","2","3","2","6","NA","2","NA","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1391,0,0,249,1,0,0,,465,0,0,0,0,5313,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","3","NA","NA","5","NA","NA","NA","NA","9","8","6","NA","1","1","NA","8","NA","NA","7.4437",20,92553,"2","NA","4725.4309585"
"2013","DK",926261,537.330383480826,"NA","1","2013","NA","4",1992,"2","1","3","DK","2","3","2","1","NA","1","NA","NA","3","5","32","NA","g","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",1,1,14230,0,0,53,1,806,49,,48,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","10","NA","10","NA","NA","NA","4","1","NA","NA","NA","NA","NA","9","NA","1","1","NA","3","8","NA","7.4437",20,92626,"3","6","NA"
"2013","DK",926451,537.330383480826,"NA","1","2013","NA","2",1932,"2","4","1","DK","2","NA","NA","7","NA","NA","NA","NA","3","9","37","NA","NA","NA","12","1","NA","NA","NA","NA","NA","3","1","NA","2","NA","2","NA",1,1,0,0,0,435,1,0,0,,26782,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","7","NA","6","NA","3","2","NA","3","NA","NA","9","5","NA","10","2","1","1","5","9","8","1","7.4437",80,92645,"2","7","NA"
"2013","DK",926931,537.330383480826,"4027.629","1","2013","NA","1",1932,"2","2","2","DK","2","NA","5","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,1,0,0,0,435,1,0,0,,207,22579,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","5","7","3","10","4","5","3","5","1","NA","NA","8","7","10","NA","10","1","NA","5","5","NA","NA","7.4437",80,92693,"2","6","NA"
"2013","DK",927161,537.330383480826,"646.0506","1","2013","NA","3",1958,"1","2","2","DK","2","NA","5","1","NA","NA","2","NA","3","2","47","NA","NA","NA","NA","1","1","NA","NA","NA","NA","2","2","NA","NA","NA","2","NA",1,1,98193,563,0,0,1,161,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","10","NA","NA","NA","NA","NA","5","2","10","NA","4","8","8","NA","NA","1","1","NA","NA","7","2","7.4437",54,92716,"2","6","NA"
"2013","DK",927171,537.330383480826,"868.4982","1","2013","NA","3",1953,"2","5","1","DK","2","NA","2","3","NA","NA","NA","NA","3","5","NA","NA","q","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","2","NA",1,1,33071,0,0,383,1,0,61,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","NA","10","5","NA","1","NA","2","NA","NA","8","0","9","10","7","2","1","NA","NA","NA","3","7.4437",59,92717,"3","2","NA"
"2013","DK",927401,537.330383480826,"645.9086","1","2013","NA","2",1964,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","3","50","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",1,1,73578,0,0,339,1,0,0,,326,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","9","NA","5","5","5","NA","1","NA","7","NA","NA","10","NA","10","1","1","NA","10","NA","2","7.4437",48,92740,"2","6","NA"
"2013","DK",927661,537.330383480826,"NA","1","2013","NA","2",1988,"2","1","2","DK","2","NA","2","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",1,1,3603,0,0,578,1,3236,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","10","10","NA","NA","NA","4","NA","NA","NA","NA","1","NA","NA","4","1","NA","NA","NA","9","NA","7.4437",24,92766,"2","6","NA"
"2013","DK",927951,537.330383480826,"492.9242","1","2013","NA","4",1982,"1","1","1","DK","1","3","5","2","NA","NA","2","NA","3","2","37","NA","p","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","2","1",1,1,4529,0,0,0,1,0,0,,19,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","10","NA","NA","NA","2","NA","3","NA","NA","NA","5","7","NA","NA","1","NA","7","NA","NA","1","7.4437",30,92795,"2","2","NA"
"2013","DK",928611,537.330383480826,"813.3463","1","2013","NA","4",1952,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","7","NA","NA","b-e","NA","NA","1","NA","2","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,100209,0,0,796,1,0,535,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","10","10","5","5","1","4","NA","NA","3","NA","2","NA","7","10","1","NA","9","9","NA","2","7.4437",60,92861,"2","2","1222.2605134"
"2013","DK",928881,537.330383480826,"378.0641","1","2013","NA","2",1988,"2","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","9","NA","2","a","NA","NA","1","2","NA","NA","NA","NA","2","2","NA","NA","NA","2","NA",1,1,32724,0,0,23,1,0,0,,650,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","9","4","NA","5","4","3","NA","NA","NA","8","7","9","NA","10","NA","1","9","NA","NA","1","7.4437",24,92888,"3","3","NA"
"2013","DK",928931,537.330383480826,"1164.668","1","2013","NA","1",1986,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA","2","5",1,1,41392,0,0,604,1,0,0,,290,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","NA","10","NA","5","NA","4","3","7","NA","NA","NA","NA","9","NA","NA","1","8","9","NA","NA","7.4437",26,92893,"3","2","492.51264322"
"2013","DK",929471,537.330383480826,"NA","1","2013","NA","3",1975,"2","1","3","DK","2","NA","3","5","NA","1","NA","NA","1","5","20","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","NA","NA","2","NA","1","NA",1,1,19007,0,0,872,1,0,0,,106,0,0,4127,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","3","3","NA","NA","NA","NA","NA","7","NA","NA","5","NA","1","8","8","8","NA","7.4437",37,92947,"3","2","NA"
"2013","DK",929721,537.330383480826,"1621.306","1","2013","NA","4",1963,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","7","45","NA","NA","NA","7","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,72934,0,0,435,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","3","NA","10","NA","NA","NA","NA","NA","1","1","9","NA","NA","NA","7.4437",49,92972,"3","2","NA"
"2013","DK",929731,537.330383480826,"906.7975","1","2013","NA","4",1941,"2","2","3","DK","1","NA","2","7","NA","1","1","NA","NA","8","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","1","NA","2","NA",1,1,0,0,0,0,1,0,0,,97,13171,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","NA","10","NA","NA","NA","4","2","NA","NA","5","5","NA","7","NA","NA","1","NA","10","6","2","7.4437",71,92973,"3","2","1334.2191945"
"2013","DK",930381,537.330383480826,"2073.839","1","2013","NA","2",1990,"1","1","1","DK","2","NA","2","1","NA","1","2","NA","3","9","NA","NA","r-u","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,23683,0,0,505,1,0,0,,153,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","4","7","NA","NA","4","5","1","NA","NA","9","5","9","NA","8","1","NA","7","10","10","1","7.4437",22,93038,"2","7","NA"
"2013","DK",930391,537.330383480826,"NA","1","2013","NA","4",1956,"1","5","3","DK","2","NA","5","8","NA","1","NA","NA","3","7","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","3","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,225,0,0,0,31800,0,1,"NA","NA","NA","NA","NA","NA","NA","3","9","NA","7","NA","3","NA","1","2","NA","NA","8","5","7","NA","10","NA","NA","10","8","9","3","7.4437",56,93039,"2","2","NA"
"2013","DK",930621,537.330383480826,"869.2383","NA","2013","NA","4",1983,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","3","40","NA","NA","NA","12","1","2","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,55198,0,0,296,1,0,41,,190,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","10","10","NA","3","NA","NA","NA","9","10","NA","5","9","NA","9","NA","1","NA","8","9","1","7.4437",29,93062,"2","6","NA"
"2013","DK",930791,537.330383480826,"1322.027","1","2013","NA","3",1989,"1","1","1","DK","2","NA","3","6","NA","1","2","NA","4","8","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","2","2","NA","2","NA",1,1,2827,0,0,862,1,0,436,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","NA","10","3","5","2","4","3","NA","NA","NA","5","NA","7","NA","NA","1","NA","6","8","NA","7.4437",23,93079,"2","6","NA"
"2013","DK",930861,537.330383480826,"1344.264","1","2013","NA","4",1964,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","40","NA","j","NA","13","1","1","2","NA","NA","NA","NA","NA","2","1","NA","2","NA",1,1,90597,0,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","9","5","8","4","5","NA","NA","2","NA","NA","10","8","9","NA","NA","1","NA","NA","10","NA","NA","7.4437",48,93086,"2","7","NA"
"2013","DK",931671,537.330383480826,"510.5603","1","2013","NA","3",1990,"1","1","1","DK","2","NA","3","1","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","2","2","NA","NA","NA",1,1,22960,0,0,905,1,0,0,,161,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","1","6","NA","2","1","2","1","NA","NA","7","5","5","9","9","NA","1","NA","8","NA","NA","7.4437",22,93167,"3","7","1174.9621935"
"2013","DK",931891,537.330383480826,"998.8009","1","2013","NA","2",1984,"2","1","3","DK","2","NA","5","1","NA","1","NA","NA","3","2","30","NA","q","NA","NA","1","2","NA","NA","NA","NA","1","2","2","NA","NA","2","NA",1,1,37009,0,0,613,1,0,114,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","5","NA","1","3","NA","5","10","10","NA","7","7","10","1","1","8","NA","10","1","7.4437",28,93189,"2","2","874.50610413"
"2013","DK",932071,537.330383480826,"NA","1","2013","NA","3",1992,"1","1","1","DK","2","NA","2","NA","NA","NA","2","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","1","1","2","NA","NA","NA",1,1,16406,0,0,0,1,0,0,,139,0,0,0,0,1801,1,"NA","NA","NA","NA","NA","NA","NA","NA","3","NA","10","3","5","2","4","2","NA","NA","10","2","NA","7","2","1","1","8","10","NA","2","7.4437",20,93207,"2","2","1109.9705627"
"2013","DK",932181,537.330383480826,"1079.418","1","2013","NA","4",1981,"1","1","3","DK","2","NA","5","3","NA","NA","NA","NA","3","2","37","NA","NA","NA","NA","1","2","2","NA","NA","NA","2","NA","2","2","NA","2","NA",1,1,0,0,0,442,1,0,50583,,474,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","2","NA","3","9","NA","8","5","8","5","8","1","1","9","8","NA","NA","7.4437",31,93218,"3","2","NA"
"2013","DK",932401,537.330383480826,"2479.273","2","2013","NA","1",1990,"2","1","3","DK","2","5","3","6","NA","2","2","NA","NA","9","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","NA","2","2","NA","2","NA",1,1,3396,0,0,36,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","6","NA","1","5","7","NA","NA","7.4437",22,93240,"2","2","4179.1201203"
"2013","DK",932431,537.330383480826,"545.4696","1","2013","NA","1",1941,"2","4","3","DK","2","3","3","7","NA","2","2","NA","NA","2","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","2","NA","NA","NA",1,1,0,0,0,0,1,2091,-3978,,111,14479,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","5","NA","10","NA","5","5","2","5","NA","NA","NA","9","NA","7","NA","NA","NA","1","5","3","8","NA","7.4437",71,93243,"2","6","NA"
"2013","DK",933111,537.330383480826,"2521.103","1","2013","NA","3",1932,"2","4","1","DK","2","NA","3","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA",1,1,0,0,0,0,1,0,0,,298,25708,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","9","NA","NA","3","1","4","1","NA","NA","3","6","1","9","10","NA","1","10","10","8","NA","7.4437",80,93311,"2","2","832.80761863"
"2013","DK",933211,537.330383480826,"614.6562","1","2013","NA","3",1992,"1","1","3","DK","2","3","2","6","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",1,1,0,0,0,705,1,2519,0,,952,0,0,0,0,4279,1,"NA","NA","NA","NA","NA","NA","NA","10","7","NA","8","NA","5","NA","5","2","NA","NA","7","NA","7","4","NA","1","1","NA","5","10","NA","7.4437",20,93321,"3","2","882.46400026"
