"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","DK",66715,"1","2012","14",-92256,-107827,0,0,,,,,,,,,0,0,0,0,0,,1419,,0,0,0,,15572,,"3","3","NA","1","1","2","1","1","1","1","1","6","NA","3","3","2","2","2","1","4","3","5","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","3","4","2","4","4","3","NA","3","NA"
"2012","DK",66731,"1","2012","11",50581,37051,0,0,,,,,,,,,0,0,0,1128,0,,-107,,0,0,0,,13530,,"2","3","NA","1","1","1","1","1","1","1","1","4","1342.17","3","NA","2","2","2","2","1","1","NA","2","1","NA","NA","1057.14","NA","1","1",,"1",1,,,,,,"2","210","1","1","1","1","2","3","3","4","2","4","4","NA","3","NA"
"2012","DK",66735,"2","2012","NA",8613,6882,0,0,,,,,,,,,0,0,0,0,0,,2227,,0,0,0,,1731,,"3","3","3","1","1","1","1","1","1","1","1","2","2684.35","3","NA","2","2","2","2","4","2","4","2","1","NA","NA","853.39","NA","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","4","4","2","4","4","3","NA","3","NA"
"2012","DK",66737,"NA","2012","11",17961,-5689,0,0,,,,,,,,,0,0,0,0,0,,-1404,,0,0,0,,23650,,"3","3","3","1","1","2","1","1","1","1","1","6","2684.35","3","NA","2","2","2","2","1","2","5","1","1","NA","NA","1548.07","NA","1","1",,"1",1,,,,,,"2","160","1","1","1","1","1","4","4","3","4","4","3","NA","3","NA"
"2012","DK",66759,"2","2012","NA",101416,99085,0,0,,,,,,,,,0,0,0,0,0,,391,,0,226,0,,2106,,"3","3","3","2","1","1","1","1","1","1","1","3","469.76","3","1","2","2","2","1","4","2","6","2","1","NA","NA","1351.61","NA","1","1",,"1",1,,,,,,"2","190","1","1","1","2","1","4","2","4","3","2","3","NA","3","NA"
"2012","DK",66760,"1","2012","12",54585,47441,0,0,,,,,,,,,0,0,0,0,0,,22,,0,0,0,,7143,,"3","3","3","1","1","1","1","1","1","1","1","5","4026.52","1","NA","1","2","2","2","1","1","6","2","1","NA","NA","688.57","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","3","4","4","3","4","3","NA","3","NA"
"2012","DK",66771,"1","2012","9",19541,14098,0,0,,,,,,,,,0,0,0,1230,0,,181,,0,0,0,,5443,,"3","3","NA","1","1","1","1","1","1","3","1","4","NA","3","2","2","1","2","2","2","3","5","2","1","NA","NA","625.22","NA","1","1",,"1",1,,,,,,"2","75","1","1","1","1","1","1","4","4","3","3","3","4","3","NA"
"2012","DK",66816,"2","2012","8",27923,8323,0,0,,,,,,,,,0,0,0,0,0,,-1118,,0,783,0,,18816,,"3","3","1","1","1","1","1","1","1","1","1","5","1006.63","3","2","2","1","2","2","4","3","3","2","1","939.52","NA","494.62","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","3","4","2","3","3","NA","3","NA"
"2012","DK",66848,"NA","2012","12",28421,22594,0,0,,,,,,,,,0,0,0,0,0,,125,,0,299,0,,5528,,"3","1","3","1","1","1","1","1","1","1","2","5","2415.91","3","2","2","2","1","2","1","2","3","2","1","603.98","NA","484.74","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","2","4","4","2","3","3","3","3","NA"
"2012","DK",66905,"1","2012","NA",10510,9069,0,0,,,,,,,,,0,0,0,0,0,,0,,0,179,0,,1262,,"3","3","NA","1","1","1","1","1","1","1","1","5","2281.7","3","NA","1","2","2","2","3","3","3","1","1","NA","NA","547.99","NA","1","1",,"1",1,,,,,,"2","85","1","1","1","1","1","3","4","3","4","2","3","NA","3","NA"
"2012","DK",66912,"1","2012","NA",38391,21300,0,0,,,,,,,,,0,0,0,0,0,,3172,,0,0,0,,17092,,"3","3","3","1","1","1","1","1","1","1","1","6","1073.74","2","NA","2","2","2","2","1","3","3","2","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"2","110","1","1","1","2","1","3","3","4","3","3","4","NA","3","NA"
"2012","DK",67015,"1","2012","NA",29455,25221,0,0,,,,,,,,,0,0,0,0,0,,172,,0,319,0,,3916,,"3","3","3","1","1","1","1","1","1","1","1","5","1342.17","3","2","2","2","2","2","1","2","6","1","1","NA","NA","1199.99","NA","1","1",,"1",1,,,,,,"2","80","1","1","1","1","1","4","4","NA","4","3","3","NA","3","NA"
"2012","DK",67055,"2","2012","NA",56238,50249,0,0,,,,,,,,,0,0,0,3110,0,,-1099,,0,0,0,,5988,,"1","3","2","1","1","1","1","1","1","1","1","2","469.76","3","NA","2","2","2","2","4","2","6","1","1","778.46","NA","739.49","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","2","4","4","4","3","3","3","NA","3","NA"
"2012","DK",67063,"1","2012","NA",10178,7372,0,0,,,,,,,,,0,0,0,0,0,,149,,0,132,0,,2673,,"3","3","3","1","1","2","1","1","1","1","1","6","NA","2","NA","2","2","2","2","4","2","2","2","1","NA","NA","541.6","NA","3","1",,"1",1,,,,,,"2","84","1","2","1","1","1","4","4","4","3","4","4","NA","3","NA"
"2012","DK",67096,"NA","2012","NA",35348,16796,0,0,,,,,,,,,0,0,0,0,0,,-3118,,0,760,0,,17792,,"3","3","2","1","1","1","1","1","1","1","1","4","3355.43","2","NA","2","2","2","2","1","2","6","2","1","778.46","NA","763.18","NA","1","1",,"1",1,,,,,,"2","240","1","1","1","1","1","4","3","4","3","NA","3","NA","3","NA"
"2012","DK",67126,"2","2012","NA",23192,19031,0,0,,,,,,,,,0,0,0,0,0,,-341,,0,0,0,,4161,,"3","3","3","1","1","1","1","1","1","1","1","6","4026.52","3","NA","2","2","2","2","1","2","5","1","1","778.46","NA","1830.85","NA","1","1",,"1",1,,,,,,"2","160","1","1","1","1","NA","4","3","4","3","3","2","NA","3","NA"
"2012","DK",67127,"1","2012","NA",37203,19778,0,0,,,,,,,,,0,0,0,0,0,,-1,,0,810,0,,16615,,"3","3","3","1","1","1","1","1","1","1","1","3","1342.17","2","NA","2","1","2","2","1","1","2","2","1","NA","NA","687.88","NA","1","1",,"1",1,,,,,,"2","90","2","1","1","1","1","3","3","3","3","3","3","4","3","NA"
"2012","DK",67128,"1","2012","23",49743,32647,0,0,,,,,,,,,0,0,0,0,0,,-647,,0,597,0,,16500,,"1","3","3","1","1","1","1","1","1","1","1","6","2684.35","3","NA","2","2","2","2","1","1","6","1","1","NA","NA","741.15","NA","1","1",,"1",1,,,,,,"2","157","1","1","1","1","1","1","4","3","3","3","3","NA","3","NA"
"2012","DK",67184,"1","2012","NA",4732,-2729,0,0,,,,,,,,,0,0,0,0,0,,1607,,0,0,0,,7461,,"3","3","NA","1","1","2","1","1","1","1","1","1","3623.87","3","NA","2","2","2","2","4","2","5","2","1","248.3","NA","905.21","NA","1","1",,"1",1,,,,,,"2","50","1","1","1","1","2","4","4","4","4","2","2","NA","1","NA"
"2012","DK",67203,"1","2012","NA",56215,36093,0,0,,,,,,,,,0,0,0,7088,0,,0,,0,0,0,,20122,,"3","3","3","1","1","1","1","1","1","1","1","3","1073.74","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","688.57","NA","1","1",,"1",1,,,,,,"2","68","1","1","1","2","1","3","3","4","3","2","4","NA","3","NA"
"2012","DK",67220,"1","2012","9",57083,34536,0,0,,,,,,,,,0,0,0,0,0,,-1941,,0,0,0,,22547,,"3","3","3","1","1","2","1","1","3","1","1","6","5368.7","3","NA","2","2","1","2","4","2","4","2","1","778.46","NA","660.65","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","4","3","3","2","1","3","2","3","NA"
"2012","DK",67239,"1","2012","NA",27213,21689,0,0,,,,,,,,,0,0,0,0,0,,1724,,0,0,0,,5523,,"3","1","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","2","3","2","1","NA","NA","751.32","NA","1","1",,"1",1,,,,,,"2","117","1","1","1","1","1","1","4","4","4","4","4","NA","3","NA"
"2012","DK",67365,"2","2012","NA",7340,6887,0,0,,,,,,,,,0,0,0,550,0,,2,,0,0,0,,453,,"3","3","3","2","1","1","1","1","1","1","1","5","1073.74","3","3","2","1","2","2","1","3","4","2","1","671.09","NA","1196.57","NA","1","1",,"1",1,,,,,,"2","115","1","1","1","1","1","4","4","1","1","NA","3","NA","3","NA"
"2012","DK",67373,"1","2012","NA",31885,28823,0,0,,,,,,,,,0,0,0,0,0,,-290,,0,0,0,,3062,,"3","3","3","1","1","1","1","1","1","1","1","5","2013.26","3","3","2","2","2","2","4","3","5","2","1","644.24","NA","528.18","NA","1","1",,"1",1,,,,,,"2","175","1","1","1","1","1","4","4","4","3","3","3","NA","3","NA"
"2012","DK",67394,"1","2012","NA",15981,9469,0,0,,,,,,,,,0,0,0,0,0,,-331,,0,0,970,,5542,,"3","3","NA","2","1","1","1","1","1","1","1","4","536.87","3","NA","2","2","2","2","1","3","5","2","1","429.5","NA","649.21","NA","1","1",,"1",1,,,,,,"2","72","1","2","1","1","1","4","4","4","3","2","2","NA","3","NA"
"2012","DK",67397,"1","2012","NA",62050,26604,0,0,,,,,,,,,0,0,0,0,0,,3,,0,564,0,,34882,,"3","3","3","1","1","1","1","1","1","1","1","3","5368.7","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","2263.25","NA","1","1",,"1",1,,,,,,"2","68","1","1","1","1","1","1","4","4","3","3","4","NA","3","NA"
"2012","DK",67401,"1","2012","NA",23399,16871,0,0,,,,,,,,,0,0,0,0,0,,-565,,0,245,0,,6284,,"3","3","3","1","1","2","1","1","1","1","1","3","2684.35","3","NA","2","2","1","1","1","2","4","2","1","NA","NA","577.96","NA","1","1",,"1",1,,,,,,"2","186","1","2","1","1","1","1","4","3","2","NA","2","NA","3","NA"
"2012","DK",67442,"1","2012","NA",-26009,-34568,0,0,,,,,,,,,0,0,0,0,0,,-85039,,0,0,0,,8559,,"3","3","NA","1","1","1","1","1","1","1","1","5","4026.52","3","NA","2","2","2","2","1","3","5","2","1","NA","NA","968.92","NA","1","1",,"1",1,,,,,,"2","140","1","1","2","1","1","4","4","4","4","3","3","NA","3","NA"
"2012","DK",67455,"1","2012","8",57759,48912,0,0,,,,,,,,,0,0,0,15492,0,,-16,,0,0,0,,8848,,"3","2","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1057.14","NA","1","1",,"1",1,,,,,,"2","122","1","1","1","1","1","4","4","4","4","NA","3","NA","3","NA"
"2012","DK",67495,"2","2012","8",86545,72199,0,0,,,,,,,,,0,0,0,0,0,,-590,,0,737,0,,13609,,"3","3","NA","1","1","1","1","1","1","1","1","6","1073.74","1","NA","2","2","2","2","4","2","5","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","68","1","1","1","1","1","1","4","4","3","2","3","NA","3","NA"
"2012","DK",67499,"1","2012","8",38689,25137,0,0,,,,,,,,,0,0,0,0,0,,-1164,,0,354,0,,13198,,"NA","3","3","1","1","1","1","1","1","1","1","5","4026.52","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","1305.64","NA","1","1",,"1",1,,,,,,"2","142","1","1","1","1","1","4","4","4","3","3","4","4","3","NA"
"2012","DK",67508,"1","2012","3",21144,18330,0,0,,,,,,,,,0,0,0,0,0,,5,,0,145,0,,2670,,"3","1","3","2","1","1","1","3","1","1","3","3","2684.35","3","NA","2","2","2","2","4","2","3","2","1","NA","NA","1052.58","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","4","4","4","3","3","4","NA","3","NA"
"2012","DK",67553,"1","2012","18",15611,13649,0,0,,,,,,,,,0,0,0,2209,0,,4,,0,84,0,,1878,,"3","3","3","1","1","1","1","1","1","1","1","6","939.52","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","698.82","NA","1","1",,"1",1,,,,,,"2","65","1","1","1","1","1","4","4","3","4","1","3","NA","1","NA"
"2012","DK",67594,"1","2012","NA",23595,15653,0,0,,,,,,,,,0,0,0,4740,0,,575,,0,736,0,,7206,,"3","3","3","1","1","2","1","1","3","1","1","6","5100.26","3","NA","2","2","2","2","4","3","2","2","1","521.84","NA","1237.6","NA","1","1",,"1",1,,,,,,"2","211","1","1","1","2","1","4","4","4","2","3","4","NA","3","NA"
"2012","DK",67620,"NA","2012","NA",28451,14882,0,0,,,,,,,,,0,0,0,0,0,,-2311,,0,0,0,,13569,,"3","3","NA","1","1","1","1","1","1","1","1","6","1073.74","3","NA","2","2","2","2","4","3","3","2","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"1","324","1","1","1","2","1","3","4","3","4","4","3","NA","3","NA"
"2012","DK",67648,"1","2012","NA",35364,28214,0,0,,,,,,,,,0,0,0,0,0,,5732,,0,0,0,,7149,,"3","3","3","2","1","2","1","1","1","1","1","5","4026.52","3","NA","2","2","2","1","2","2","3","2","1","NA","NA","576.19","NA","3","1",,"1",1,,,,,,"2","88","1","2","1","1","1","3","3","4","2","4","3","3","3","NA"
"2012","DK",67661,"1","2012","NA",13063,2509,0,0,,,,,,,,,0,0,0,0,0,,-434,,0,1039,0,,9515,,"3","3","NA","1","1","1","1","1","3","1","1","2","469.76","1","1","2","2","2","2","4","1","4","2","1","NA","NA","1661.61","NA","1","1",,"1",1,,,,,,"2","140","1","2","1","1","1","4","2","2","3","4","3","NA","3","NA"
"2012","DK",67729,"1","2012","NA",44144,34204,0,0,,,,,,,,,0,0,0,0,0,,9627,,0,0,0,,9940,,"3","3","3","1","1","2","1","1","1","1","1","5","3355.43","3","NA","2","1","1","2","1","3","6","2","1","NA","NA","1351.61","NA","1","1",,"1",1,,,,,,"2","158","2","1","1","1","1","4","4","3","3","4","2","NA","3","NA"
"2012","DK",67732,"1","2012","NA",47498,37226,0,0,,,,,,,,,0,0,0,3846,0,,-1248,,0,0,0,,10273,,"3","3","3","2","1","1","1","1","1","1","1","6","2684.35","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","968.92","NA","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","4","4","NA","4","2","4","4","3","NA"
"2012","DK",67737,"1","2012","NA",48720,39921,0,0,,,,,,,,,0,0,0,0,0,,-624,,0,329,0,,8470,,"3","3","3","1","1","2","1","1","1","1","1","6","2684.35","3","NA","2","1","2","2","1","3","6","2","1","NA","NA","1830.85","NA","1","1",,"1",1,,,,,,"2","88","1","2","1","1","1","4","4","4","2","3","3","NA","3","NA"
"2012","DK",67756,"1","2012","8",42769,29879,0,0,,,,,,,,,0,0,0,1479,0,,648,,0,311,0,,12579,,"3","3","3","1","1","1","1","1","1","1","1","6","2684.35","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1129.09","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","4","4","4","4","4","NA","3","NA"
"2012","DK",67777,"1","2012","7",27470,22075,0,0,,,,,,,,,0,0,0,0,0,,826,,0,0,0,,5395,,"3","3","1","2","1","2","1","1","1","2","1","2","2952.78","3","NA","2","2","2","1","1","3","6","2","1","NA","NA","686.24","NA","1","1",,"1",1,,,,,,"2","87","1","1","1","1","1","1","4","4","2","3","2","2","3","NA"
"2012","DK",67781,"2","2012","NA",49184,27948,0,0,,,,,,,,,0,0,0,0,0,,495,,0,0,0,,21236,,"3","3","3","1","1","1","1","1","1","1","1","6","4697.61","1","NA","1","2","2","2","4","3","3","2","1","NA","NA","1414.3","NA","1","1",,"1",1,,,,,,"2","260","1","1","1","2","1","1","4","4","3","3","3","3","3","NA"
"2012","DK",67795,"1","2012","NA",19982,13826,0,0,,,,,,,,,0,0,0,0,0,,-1675,,0,0,1509,,4647,,"3","3","3","1","1","1","1","1","1","1","1","5","3355.43","1","NA","2","2","2","1","1","3","6","1","1","NA","NA","1830.85","NA","1","1",,"1",1,,,,,,"2","160","1","1","1","1","1","4","2","3","2","3","3","2","3","NA"
"2012","DK",67820,"1","2012","NA",13680,9686,0,0,,,,,,,,,0,0,0,0,0,,469,,0,0,0,,3994,,"3","3","NA","1","1","2","1","1","1","1","1","2","4026.52","2","NA","2","2","2","2","3","3","2","2","1","NA","NA","575.45","NA","1","1",,"1",1,,,,,,"2","130","1","1","1","1","1","3","2","4","3","3","4","NA","3","NA"
"2012","DK",67848,"1","2012","NA",38655,31325,0,0,,,,,,,,,0,0,0,288,0,,-750,,0,0,1091,,6238,,"3","3","NA","1","1","1","1","1","1","1","1","1","2013.26","3","2","2","2","2","1","2","1","4","2","1","NA","NA","1249.24","NA","1","1",,"1",1,,,,,,"2","140","1","1","1","1","NA","4","3","4","3","3","3","NA","3","NA"
"2012","DK",67870,"1","2012","NA",50480,49355,0,0,,,,,,,,,0,0,0,0,0,,12015,,0,0,0,,1125,,"NA","3","3","1","1","1","1","1","1","1","3","5","4026.52","3","NA","2","2","2","1","1","2","4","2","1","NA","NA","990.98","NA","1","1",,"1",1,,,,,,"1","225","1","1","1","1","1","1","1","3","3","3","3","NA","3","NA"
"2012","DK",67882,"1","2012","8",35955,25382,0,0,,,,,,,,,0,0,0,0,0,,-2097,,0,0,0,,10572,,"3","2","NA","1","1","2","1","1","1","1","3","5","3355.43","3","NA","2","2","2","2","1","2","6","2","1","805.3","NA","903.98","NA","1","1",,"1",1,,,,,,"2","70","1","1","1","2","2","4","4","4","2","4","3","NA","3","NA"
"2012","DK",67889,"2","2012","17",47428,42262,0,0,,,,,,,,,0,0,0,0,0,,-511,,0,0,0,,5166,,"NA","3","3","1","1","1","1","1","1","1","1","6","13421.74","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","1419.43","NA","1","1",,"1",1,,,,,,"2","208","1","1","1","1","1","4","4","4","4","4","4","NA","3","NA"
"2012","DK",67911,"1","2012","NA",35094,11766,0,0,,,,,,,,,0,0,0,0,0,,-653,,0,0,0,,23328,,"3","2","1","1","1","1","1","1","1","1","3","4","NA","3","NA","2","2","2","2","4","3","5","2","1","402.65","NA","920.5","NA","1","1",,"1",1,,,,,,"2","67","1","1","1","2","1","4","4","4","3","3","4","NA","2","NA"
"2012","DK",67950,"1","2012","19",25562,12055,0,0,,,,,,,,,0,0,0,3662,0,,1,,0,0,0,,13507,,"3","3","3","1","1","1","1","1","3","1","2","4","NA","3","NA","2","2","2","2","1","2","4","2","2","872.41","NA","1277.22","NA","1","1",,"1",1,,,,,,"1","70","1","1","1","1","1","4","4","4","4","4","3","NA","3","NA"
"2012","DK",67957,"1","2012","5",80870,57710,0,0,,,,,,,,,0,0,0,0,0,,362,,0,0,0,,23160,,"3","3","3","1","1","1","1","1","1","1","1","4","1073.74","1","NA","2","2","2","1","1","1","3","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"1","150","1","1","2","2","1","4","4","4","3","4","4","NA","3","NA"
"2012","DK",67970,"1","2012","7",15557,12138,0,0,,,,,,,,,0,0,0,0,0,,-349,,0,0,0,,3418,,"3","3","3","2","1","2","1","1","1","1","2","6","4026.52","3","NA","1","2","2","2","4","2","2","2","1","NA","NA","1151.76","NA","1","1",,"1",1,,,,,,"2","35","1","1","1","1","2","3","4","4","3","4","3","NA","3","NA"
"2012","DK",67986,"2","2012","NA",25585,-6287,0,0,,,,,,,,,0,0,0,0,0,,2,,0,0,0,,31872,,"3","3","3","1","1","1","1","1","1","1","1","1","2013.26","1","NA","2","2","2","1","1","3","4","2","1","NA","NA","1351.61","NA","1","1",,"1",1,,,,,,"2","190","1","2","1","2","1","4","3","4","3","3","3","NA","3","NA"
"2012","DK",68007,"1","2012","NA",49368,46706,0,0,,,,,,,,,0,0,0,3866,0,,-693,,0,175,0,,2487,,"3","3","3","1","1","2","1","1","1","1","1","5","1073.74","3","3","2","2","2","2","4","2","2","2","1","NA","NA","984.51","NA","1","1",,"1",1,,,,,,"2","190","1","2","1","2","1","3","3","4","4","3","3","NA","3","NA"
"2012","DK",68071,"2","2012","16",17928,12892,0,0,,,,,,,,,0,0,0,1292,0,,-9,,0,256,0,,4780,,"3","3","NA","1","1","1","1","1","1","1","1","2","3355.43","2","3","2","1","2","1","4","1","6","2","1","NA","NA","732.48","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","3","3","4","2","4","2","2","3","NA"
"2012","DK",68084,"2","2012","NA",29186,26672,0,0,,,,,,,,,0,0,0,0,0,,273,,0,0,0,,2513,,"3","3","3","1","1","1","1","1","1","1","1","6","1476.39","2","NA","2","1","2","1","4","2","4","2","1","NA","NA","1379.01","NA","1","1",,"1",1,,,,,,"2","65","1","2","1","1","1","3","4","4","3","3","3","NA","2","NA"
"2012","DK",68096,"1","2012","7",67030,60611,0,0,,,,,,,,,0,0,0,22455,0,,3365,,0,279,0,,6140,,"3","3","3","2","1","2","1","1","1","1","1","6","3355.43","3","NA","2","2","2","2","1","2","3","2","1","1959.57","NA","1305.64","NA","1","1",,"1",1,,,,,,"2","142","1","1","2","1","1","1","4","4","4","3","2","NA","3","NA"
"2012","DK",68136,"1","2012","11",38521,37278,0,0,,,,,,,,,0,0,0,0,0,,253,,0,0,0,,1243,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","1","NA","2","2","2","2","1","2","3","1","1","NA","NA","541.6","NA","1","1",,"1",1,,,,,,"2","50","1","1","1","1","1","2","4","4","4","1","1","NA","3","NA"
"2012","DK",68152,"1","2012","NA",42326,28436,0,0,,,,,,,,,0,0,0,0,0,,-1809,,0,543,0,,13347,,"3","3","NA","2","1","1","1","1","1","1","3","2","671.09","3","NA","1","1","2","2","4","3","3","2","1","NA","NA","1570.48","NA","1","1",,"1",1,,,,,,"2","50","1","1","1","2","1","4","3","4","3","4","NA","3","3","NA"
"2012","DK",68168,"NA","2012","10",8014,4913,0,0,,,,,,,,,0,0,0,0,0,,-1827,,0,0,0,,3101,,"NA","3","3","1","1","1","1","1","1","1","2","6","1207.96","2","NA","2","1","2","2","2","2","3","2","1","664.38","NA","1306.15","NA","1","1",,"1",1,,,,,,"2","154","NA","1","1","1","2","3","4","4","4","2","3","NA","3","NA"
"2012","DK",68175,"1","2012","NA",23732,17007,0,0,,,,,,,,,0,0,0,6859,0,,-7,,0,0,0,,6725,,"3","3","NA","1","1","1","1","1","1","1","1","1","1610.61","3","NA","2","2","2","1","1","1","4","1","1","NA","NA","726.04","NA","1","1",,"1",1,,,,,,"2","240","1","1","1","1","1","4","3","4","3","2","4","4","3","NA"
"2012","DK",68213,"1","2012","5",33689,15953,0,0,,,,,,,,,0,0,0,873,0,,169,,0,0,0,,17736,,"3","3","3","1","1","1","1","1","1","3","1","2","2080.37","3","NA","2","2","2","2","4","3","2","2","1","362.39","NA","717.54","NA","1","1",,"1",1,,,,,,"2","85","1","1","1","1","1","3","3","4","3","3","3","3","3","NA"
"2012","DK",68220,"1","2012","NA",29269,20060,0,0,,,,,,,,,0,3590,0,2679,0,,-807,,0,0,0,,9209,,"3","3","3","1","1","1","1","1","1","1","1","3","1677.72","3","NA","2","2","2","2","3","1","2","2","1","1358.28","NA","1929.43","NA","1","1",,"1",1,,,,,,"2","65","1","1","1","1","1","4","4","4","4","3","3","4","3","NA"
"2012","DK",68245,"2","2012","NA",28557,21212,0,0,,,,,,,,,0,0,0,0,0,,-11,,0,0,0,,7345,,"3","3","3","1","1","2","1","1","1","1","1","6","2281.7","1","NA","2","1","2","2","4","2","5","2","1","NA","NA","1383.87","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","4","3","4","3","3","3","NA","3","NA"
"2012","DK",68284,"1","2012","NA",38727,37683,0,0,,,,,,,,,0,0,0,510,0,,1,,0,36,0,,1007,,"3","3","3","1","2","2","1","1","1","1","1","5","2281.7","2","NA","1","2","2","2","4","1","5","1","1","NA","NA","1231.8","NA","1","1",,"1",1,,,,,,"2","30","1","1","1","1","1","1","3","3","3","NA","4","NA","3","NA"
"2012","DK",68288,"2","2012","NA",39528,39293,0,0,,,,,,,,,0,0,0,5955,0,,-292,,0,6,0,,229,,"NA","3","2","1","1","1","1","1","1","1","1","6","3355.43","2","NA","2","2","2","1","4","2","5","1","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"2","117","1","2","1","1","1","4","3","4","2","3","3","2","3","NA"
"2012","DK",68337,"2","2012","NA",35494,34416,0,0,,,,,,,,,0,0,0,0,0,,-1824,,0,0,0,,1077,,"3","3","NA","1","1","1","1","1","1","1","1","5","4697.61","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1129.09","NA","1","1",,"1",1,,,,,,"2","160","1","1","1","1","1","3","4","NA","4","NA","3","3","3","NA"
"2012","DK",68344,"1","2012","NA",14056,6196,0,0,,,,,,,,,0,0,0,0,0,,-306,,0,0,0,,7860,,"3","3","3","1","1","1","1","1","1","1","2","4","1610.61","3","NA","2","2","2","2","1","3","3","2","1","NA","NA","1034.37","NA","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","4","4","3","3","3","4","NA","3","NA"
"2012","DK",68355,"2","2012","9",51451,44712,0,0,,,,,,,,,0,0,0,0,0,,-225,,0,313,0,,6426,,"3","3","3","1","1","2","1","1","1","1","1","6","2684.35","2","NA","2","1","2","1","3","1","3","2","1","NA","NA","577.96","NA","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","1","4","3","3","3","3","4","3","NA"
"2012","DK",68360,"1","2012","7",26767,21859,0,0,,,,,,,,,0,0,0,0,0,,-9,,0,0,0,,4908,,"3","3","NA","2","1","1","1","1","1","1","1","4","1610.61","1","NA","2","2","2","2","2","3","4","2","1","469.76","NA","1037.6","NA","1","1",,"1",1,,,,,,"2","82","1","1","1","1","1","3","4","4","2","4","2","4","3","NA"
"2012","DK",68402,"1","2012","NA",14229,1563,0,0,,,,,,,,,0,0,0,389,0,,-73,,0,485,0,,12181,,"3","3","3","1","1","1","1","1","1","1","3","6","1073.74","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","511.4","NA","1","1",,"1",1,,,,,,"2","76","1","2","1","1","1","3","2","4","3","4","3","NA","3","NA"
"2012","DK",68405,"1","2012","NA",13544,-3804,0,0,,,,,,,,,0,0,0,0,0,,-397,,0,0,0,,17348,,"3","3","NA","1","1","1","1","1","1","1","1","4","738.2","2","NA","2","2","2","2","1","1","5","2","1","885.83","NA","1091.17","NA","1","1",,"1",1,,,,,,"2","190","1","1","1","1","1","4","4","3","4","4","4","3","3","NA"
