"HB010","HB020","HB030","HB050","HB060","HB100","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HY010","HY020","HY022","HY023","HY025","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","AT",1843988,"5","2012","15","3","3",,"1","1","1","1","1","3","1","1","5","1400","2",,"2","2","2","2","4","1","3","2","1",,,"529.36",,"1","1",2543,-8549,-10538,-10538,1,5931,0,1989,0,0,0,0,39,0,0,0,0,5400,11092,"2","80","1","1","1","1","1","4","2","3","4","3","3",,"3",
"2012","AT",1844091,"6","2012","16",,"3",,"1","1","2","1","1","1","1","1","5","1700","2",,"2","2","2","2","1","3","4","2","2",,"1300","540.63",,"1","1",118448,118233,110770,110770,1,0,0,7463,0,0,0,0,0,0,0,0,3,0,212,"1","79","1","1","1","1","1","4","3","4","4","4","3",,"3",
"2012","AT",1844985,"4","2012","19","3","3",,"1","1","1","1","1","1","1","1","2","1300","1",,"2","2","2","2","4","2","4","2","1","413","500","416.8","536.191666666667","1","1",63431,102284,97701,97701,1,5315,0,4583,0,0,0,0,30,0,0,0,0,0,-38853,"1","98","1","1","1","1","1","2","3","3","4","1","4",,"3",
"2012","AT",1845444,"4","2012","20","3","3",,"1","1","1","1","1","1","1","1","4","800","3","2","2","1","2","2","1","2","7","2","1",,"750","343.68",,"1","1",152471,129337,127568,127568,1,6387,0,1769,0,0,0,0,677,0,0,0,0,0,23135,"2","120","1","1","1","1","1","3","4","4","4","2","4",,"2",
"2012","AT",1846122,"7","2012","31","3","3",,"1","1","1","1","1","1","1","3","3","1500","3",,"2","2","2","2","4","3","3","2","1",,"1000","274.84",,"1","1",109646,93561,89151,89151,1,1121,0,4409,0,0,0,0,134,0,0,0,0,0,16086,"2","100","1","1","1","1","1","4","4","4","3","4","1",,"3",
"2012","AT",1846289,"5","2012","77",,"3",,"1","1","1","1","2","1","3","3","4","1500","2",,"2","1","2","2","3","1","6","2","1","371","800","735.96","333.333333333333","1","1",90067,46735,2977,2977,1,6918,0,239,0,0,0,0,29,0,0,0,0,0,43333,"2","35","1","1","1","1","1","2","2","3","4","3","4",,"3",
"2012","AT",1846768,"3","2012","12",,"3",,"1","1","1","1","1","3","1","1","5","2500","2",,"2","2","2","2","1","3","2","2","1",,,"37.44",,"1","1",76203,58332,31890,31890,1,1827,0,2088,0,0,0,0,0,0,0,0,0,0,17871,"1","285","1","1","1","1","2","4","1","3","3","3","3",,"3",
"2012","AT",1847586,"5","2012","16",,"3",,"1","1","1","1","1","1","1","1","2","1800","2",,"2","2","2","2","1","3","5","2","2","408","380","501.56",,"1","1",67178,54589,54584,54584,1,5262,0,5,0,0,7,0,0,0,0,0,478,0,12111,"2","75","1","1","1","1","2","4","3","4","3","4","3",,"3",
"2012","AT",1848852,"5","2012","34","3","3",,"1","2","2","1","1","3","1","3","1","1200","3",,"2","2","2","2","3","4","2","1","1",,"400","208.12",,"3","1",131110,97086,96508,96508,1,5479,0,10,0,0,0,0,1,1493,0,0,1292,0,32732,"2","130","1","1","1","1","2","4","4","3","4","4","3",,"3",
"2012","AT",1848964,"4","2012","22","3","2",,"1","1","1","1","1","1","1","1","3","4000","3",,"2","1","2","2","1","2","2","2","1","278","600","298.82",,"1","1",89339,36542,31216,31216,1,4354,0,5326,0,0,0,0,757,0,0,0,0,0,52797,"2","55","1","1","1","1","1","2","2","2","2","4","4",,"3",
"2012","AT",1849093,"7","2012","10","3","3","3","1","1","2","1","1","1","1","1","5","1700","2",,"2","2","2","2","3","3","5","2","2","750",,"507.7",,"1","1",92266,82281,72193,72193,1,7321,0,10087,0,0,0,0,1434,0,0,0,0,0,9985,"1","120","1","1","1","1","1","4","3","3","4","4","3",,"3",
"2012","AT",1849329,"3","2012","15","3","3","3","2","1","1","1","1","1","1","2","4","2000","1",,"2","2","2","2","1","1","5","2","1","450",,"642.6",,"1","1",32753,24644,19820,-5367,1,0,0,4182,0,0,0,0,66,0,0,0,0,0,8109,"2","36","1","1","1","1","1","4","4","3","2","3","4",,"3",
"2012","AT",1849742,"6","2012","28",,"3",,"2","1","2","1","1","3","1","1","2","1500","1",,"2","2","2","2","4","3","8","2","1","384","1500","583.4",,"1","1",62898,54296,406,406,1,0,0,34870,0,0,0,0,6941,2100,0,0,0,0,8602,"2","120","1","1","1","2","1","4","3","4","4","1","2","4","3",
"2012","AT",1850375,"6","2012","15","3","3",,"1","1","2","1","1","1","1","1","5","4000","3",,"2","2","2","2","4","1","4","1","1",,,"484.09",,"1","1",85974,70768,70112,58888,1,288,0,569,0,0,0,0,0,0,0,0,0,0,15206,"2","133","1","1","1","1","1","3","4","4","2","2","3",,"3",
"2012","AT",1850548,"5","2012","20",,"3",,"1","1","1","1","1","1","1","1","4","1500","2",,"2","2","2","1","4","3","3","2","1","653","650","657.84",,"1","1",78983,70579,66425,53658,1,4009,0,2993,0,0,0,0,349,0,0,0,0,0,8404,"2","110","1","1","1","1","2","4","3","4","1","2","2",,"3",
"2012","AT",1851042,"4","2012","17",,"3","3","2","1","1","1","1","1","1","1","5","1100","2","1","2","2","2","2","4","1","4","2","1","322","1500","947.87",,"1","1",21556,21479,14329,14329,1,7556,0,7149,0,0,2862,0,0,0,0,0,0,0,77,"2","99","1","1","1","1","1","3","4","4","2","3","3",,"3",
"2012","AT",1851737,"3","2012","13",,"3",,"1","1","1","1","1","1","1","3","3","2887","2","3","2","2","2","2","4","5","6","2","1",,,"530.31",,"1","1",34674,34312,26296,26296,1,8475,0,8016,0,0,3209,0,0,0,0,0,0,0,362,"2","42","1","1","2","1","1","4","4","4","3","4","3","3","3",
"2012","AT",1851841,"6","2012","16",,"3","3","2","1","1","1","1","1","1","1","3","2800","2",,"2","1","2","2","4","4","7","2","2",,"1300","413.36",,"1","1",98682,91903,77011,77011,1,0,0,2477,0,0,0,0,271,487,0,0,103,0,6676,"2","75","1","1","2","1","1","4","3","4","4","3","2",,"3",
"2012","AT",1852057,"4","2012","10",,"2",,"1","1","1","1","1","3","3","1","3","1500","3",,"2","1","2","2","1","2","4","2","1","675","750","695.64",,"1","1",80978,77421,64887,49533,1,3183,0,1814,0,0,0,0,115,0,0,0,0,0,3557,"1","150","1","1","1","1","1","4","4","2","2","2","4","3","3",
"2012","AT",1852414,"4","2012","15",,"3",,"1","1","1","1","1","1","1","1","1","6500","2",,"2","2","2","2","1","2","6","2","1","320","600","872.46",,"1","1",66130,80471,70498,70498,1,9358,0,3815,0,0,0,0,0,0,0,0,0,0,-14340,"2","49","1","1","1","1","1","3","4","2","4","3","3",,"3",
"2012","AT",1852798,"8","2012","39",,"3",,"1","1","2","1","1","3","1","1","4","1600","3",,"2","2","2","2","4","3","4","1","1",,,"656.73",,"1","1",49889,49431,43435,43435,1,0,0,5,0,0,0,0,0,1000,0,0,0,0,458,"2","43","1","1","1","1","1","4","4","3","2","2","2",,"3",
"2012","AT",1853517,"4","2012","16","3","3",,"1","1","1","1","1","1","1","2","6","1500","3",,"2","1","2","2","4","4","6","2","1",,"1300","366.82",,"1","1",166946,136775,132664,132664,1,0,0,4111,0,0,0,0,0,2800,0,0,0,0,30171,"2","95","1","1","1","1","1","4","3","3","3","3","4",,"3","1"
"2012","AT",1855173,"6","2012","28",,"3",,"1","2","1","1","1","1","1","1","4","4000","1",,"2","2","2","2","3","1","5","2","1",,"1000","368.06",,"1","1",58704,35625,30215,30215,1,4873,0,4192,0,0,0,0,0,0,0,0,0,0,23079,"2","110","1","1","1","1","1","3","4","1","3","3","3",,"3",
"2012","AT",1855250,"6","2012","18","3","3","3","1","1","1","1","2","1","1","1","4","5000","2",,"2","2","2","2","1","1","2","2","1",,"700","398.54","916.666666666667","1","1",78373,59033,46064,46064,1,7094,0,12969,0,0,0,0,1420,0,0,0,0,0,19340,"1","130","1","1","1","1","1","3","4","4","2","3","3",,"3",
"2012","AT",1857972,"5","2012","35",,"3",,"1","2","1","1","1","1","1","1","1","1500","1",,"1","2","1","2","1","3","6","2","1",,"1600","343.07","144.444166666667","1","1",66650,60607,35123,35123,1,3633,0,2552,0,937,0,0,98,19,0,0,0,0,6043,"2","86","1","1","1","1","1","4","2","3","4","4","2",,"3",
"2012","AT",1858105,"7","2012","22","3","3",,"1","1","1","1","1","1","1","3","3","1200","2",,"2","2","2","1","4","3","5","2","1","184",,"371.68",,"1","1",47833,5789,-8435,-8435,1,3308,0,7,0,0,0,0,1,1850,0,0,0,0,42044,"2","63","1","1","1","1","1","3","4","3","3","3","2","3","3",
"2012","AT",1859254,"5","2012","14","3","3",,"2","2","2","1","1","1","1","1","4","3000","1",,"2","1","2","2","4","1","5","2","1",,"700","551.37",,"1","1",97523,76582,74547,63738,1,1957,0,2035,0,0,0,0,405,0,0,0,0,0,20941,"2","58","1","1","1","1","2","3","3","3","4","3","3","2","3",
"2012","AT",1859727,"6","2012","22",,"3",,"2","1","1","1","1","1","1","1","3","1600","2",,"1","2","2","2","4","3","4","2","1","528","500","873.1",,"1","1",55686,69758,58802,57512,1,0,0,3816,0,0,6964,0,0,7800,0,0,0,0,-14072,"2","75","1","1","2","1","1","4","4","3","3","2","2",,"3",
"2012","AT",1860723,"6","2012","30",,"3","3","2","1","1","1","1","1","1","1","4","1300","2",,"2","2","2","1","3","5","4","2","1",,,"640.92",,"1","1",18313,8691,8691,8691,1,4691,0,0,0,0,0,0,6719,256,0,0,0,0,9623,"2","125","1","1","1","1","1","3","3","3","3","2","4",,"3",
"2012","AT",1860825,"7","2012","16",,"3",,"1","1","1","1","1","1","1","3","3","3200","3",,"2","2","2","2","1","1","3","1","1",,"700","306.11",,"1","1",43694,15176,-8101,-8101,1,3036,0,4255,0,0,0,0,83,0,0,0,0,0,28518,"2","170","1","1","2","1","2","4","4","3","4","4","3",,"3",
"2012","AT",1862591,"4","2012","16",,"3",,"1","1","1","1","1","1","1","1","5","2000","2",,"2","2","2","2","3","1","2","2","1",,"800","605.9","40.3725","1","1",134005,103343,103025,103025,1,6646,1327,317,0,0,0,0,62,0,0,0,0,0,30662,"1","80","1","1","2","1","1","1","3","2","3","4","3","3","3",
"2012","AT",1862743,"5","2012","33","3","3",,"2","1","1","1","1","1","1","3","5","1200","3",,"2","2","2","2","1","4","1","2","1","350","500","833.01",,"1","1",82323,77296,76992,76992,1,2168,0,304,0,0,0,0,22,0,0,0,0,0,5027,"2","62","1","1","1","1","1","3","2","3","3","4","3",,"3",
"2012","AT",1863028,"7","2012","51","3","3",,"1","1","2","1","1","1","1","2","4","1800","3",,"2","2","2","2","1","1","7","2","1",,,"509.27",,"1","1",22478,22469,15917,15917,1,3639,931,6552,0,0,0,0,4620,0,0,0,0,0,9,"2","55","1","1","1","1","1","3","4","4","4","3","4",,"3",
"2012","AT",1863590,"5","2012","15","3","3",,"1","1","1","1","1","1","1","1","4","1800","3",,"2","2","1","2","1","5","3","2","1","284","750","522.81",,"1","1",135977,116928,86835,86835,1,6432,0,4214,0,0,0,0,0,0,0,0,0,0,19050,"2","150","1","1","3","1","1","4","3","4","4","3","3",,"3",
"2012","AT",1863639,"6","2012","27",,"3",,"1","1","1","1","1","1","1","3","2","1000","2",,"2","2","2","2","1","1","4","2","1","350","850","430.44",,"1","1",56348,46547,38999,38999,1,7139,161,1134,0,0,0,0,800,214,0,0,0,0,9800,"2","190","1","1","1","1","1","4","3","4","3","4","3",,"3",
"2012","AT",1863821,"4","2012","18","3","3",,"2","1","1","1","1","1","1","1","3","2900","2",,"2","2","2","2","4","4","3","1","1","450","980","363.95",,"1","1",89774,65495,62477,62477,1,0,0,3019,0,0,3330,0,1354,0,1637,0,0,0,24279,"1","96","1","1","1","1","2","4","2","3","4","2","3",,"3",
"2012","AT",1863896,"3","2012","16",,"3",,"1","2","1","1","1","1","1","1","5","850","2",,"2","2","1","2","4","2","3","2","1",,"550","412.26",,"1","1",91769,84358,80172,80172,1,0,0,4186,0,0,0,0,223,14318,0,0,281,0,7130,"2","450","1","1","1","1","1","3","3","3","3","4","3","4",,
"2012","AT",1864630,"3","2012","19","3","3",,"1","1","1","1","1","1","1","1","3","1400","3",,"2","2","2","2","1","1","5","1","1",,"1000","874.06","0","1","1",37108,23682,17219,17219,1,0,0,6439,0,0,6312,0,262,0,0,0,0,7800,13426,"2","146","1","1","1","1","1","4","4","2","3","3","4","4","3",
"2012","AT",1866455,"6","2012","13","3","3",,"2","1","1","1","1","1","1","3","6","1500","3",,"2","2","2","2","3","2","2","1","2",,"600","501.55","300","1","1",95614,89156,86349,60718,1,0,0,2807,0,0,0,0,293,6240,0,0,0,0,6458,"2","178","1","1","1","1","1","4","3","3","3","4","4",,"3",
"2012","AT",1866466,"5","2012","17","3","3","3","1","1","1","1","1","1","1","1","5","1500","2",,"2","2","2","2","3","2","3","2","1","713","800","501.76",,"1","1",138184,133532,127135,119375,1,6431,0,3385,0,0,0,0,66,64,0,0,0,0,4651,"2","120","1","1","2","1","2","3","3","2","3","3","3",,"3",
"2012","AT",1869051,"5","2012","21","3","3",,"1","1","2","1","1","1","1","1","6","2000","2",,"2","2","1","2","1","2","5","2","1",,"700","706.91","366.666666666667","1","1",27282,3111,-2878,-2878,1,6766,0,5989,0,0,0,0,7923,0,0,0,0,0,24171,"2","78","1","1","1","1","1","4","4","4","1","4","3",,"3",
"2012","AT",1869761,"4","2012","16",,"3","3","1","1","1","1","1","1","1","1","3","2000","3","3","2","1","2","1","4","3","4","2","1",,,"319.34",,"1","1",85264,67493,9235,9235,1,3332,0,5956,0,0,0,0,0,0,0,0,0,0,17771,"2","90","1","1","2","2","2","3","3","2","3","4","3",,"3",
"2012","AT",1870069,"4","2012","15","3","3",,"1","1","1","1","1","1","1","1","1","1000","2",,"2","2","2","2","4","2","5","2","1","325","450","561.72",,"1","1",105902,83284,78569,78569,1,0,0,4715,0,0,0,0,492,0,0,0,0,0,22618,"2","78","1","1","1","1","1","3","4","3","3","4","2","4","3",
"2012","AT",1871913,"6","2012","12",,"3",,"2","1","1","1","1","1","1","1","6","2900","2","3","2","2","2","2","4","3","3","2","1","653","900","1082.44",,"1","1",47748,25690,21143,21143,1,0,0,4548,0,0,0,0,29,0,0,0,0,0,22057,"2","116","1","1","1","1","1","3","4","4","3","3","3",,"3",
"2012","AT",1871977,"4","2012","13","3","3","3","1","1","1","1","1","1","1","1","5","1300","3","1","2","2","2","2","1","3","5","2","1",,"900","680.79",,"1","1",95315,70208,52333,50693,1,0,0,8771,0,0,3511,0,0,1060,0,0,0,0,25107,"2","100","1","1","1","1","1","4","1","3","4","3","3",,"3",
"2012","AT",1872185,"5","2012","19","3","3",,"1","1","2","1","1","1","1","2","5","823","2",,"2","2","2","2","1","3","4","1","1","550","1100","339.63",,"1","1",70038,46069,46069,46069,1,0,0,0,0,0,0,0,1647,0,0,0,0,0,23969,"2","84","1","1","1","1","1","4","4","4","3","3","3",,"3",
"2012","AT",1872474,"5","2012","11",,"3",,"1","1","1","1","1","1","1","3","1","1000","2",,"2","2","2","2","4","3","5","2","1",,"800","601.97",,"1","1",182710,174213,161400,69124,1,5690,0,9,0,0,0,0,0,0,0,0,0,0,8496,"2","180","1","1","1","1","1","3","2","4","3","3","4",,"3",
"2012","AT",1874157,"4","2012","17","3","3","3","2","1","2","1","1","1","1","1","3","1000","2",,"2","2","1","2","3","2","1","2","1",,"650","509.27",,"1","1",21329,-1934,-8688,-8688,1,7531,960,6754,0,0,0,4320,4762,0,0,0,0,0,23263,"2","99","1","1","1","1","1","4","4","3","2","4","4",,"3",
"2012","AT",1874819,"5","2012","17",,"3",,"1","1","1","1","1","3","1","1","4","1600","2","2","2","2","2","2","1","3","2","2","1",,"650","800.38",,"1","1",102000,85622,85622,85622,1,6134,0,0,0,0,0,0,859,0,0,0,0,0,16378,"2","146","1","1","1","1","2","4","4","4","3","4","4","3","3",
"2012","AT",1875206,"5","2012","12","3","3",,"1","1","1","1","1","3","1","2","1","500","2","2","2","2","2","2","1","3","2","2","2",,"1600","336.08",,"1","1",61606,33635,21571,21571,1,2168,0,12064,0,0,0,0,0,0,0,0,0,0,27971,"2","60","1","1","1","2","1","3","3","4","2","4","2",,"3",
"2012","AT",1877011,"5","2012","11","3","3","3","2","1","2","1","1","1","1","1","6","2000","2",,"2","2","2","2","3","3","3","2","1",,,"344.87","416.666666666667","1","1",33480,3479,-4175,-4175,1,5034,0,7655,0,0,0,4560,408,0,0,0,456,0,29544,"2","150","1","1","1","1","2","3","4","2","2","4","3",,"3",
"2012","AT",1878112,"4","2012","20","3","3",,"1","1","1","1","1","1","1","1","4","800","3",,"2","2","1","2","1","1","7","2","1",,"800","335.36",,"1","1",56237,40636,21785,21785,1,1127,0,10048,0,0,0,0,2107,304,0,0,0,0,15602,"2","150","1","1","1","1","1","3","3","3","2","3","3",,"3",
"2012","AT",1879077,"4","2012","12",,"3","2","2","1","1","1","1","1","1","3","2","2300","2",,"2","1","2","2","2","2","2","2","1",,,"791.33",,"1","1",111131,77514,43222,34318,1,0,0,11735,0,0,0,0,0,3427,0,0,0,0,33618,"2","72","2","2","1","1","1","3","4","4","3","4","4",,"3",
"2012","AT",1879353,"4","2012","14",,"3",,"1","1","1","1","1","1","1","3","4","1000","1",,"2","2","2","2","1","3","3","2","1","500","500","204.05","0","1","1",82281,70907,67559,67559,1,0,0,2449,0,899,0,0,94,0,0,0,0,0,11374,"1","100","1","1","1","1","2","4","2","3","2","3","4",,"3",
"2012","AT",1880909,"5","2012","26","3","3","3","2","1","1","1","1","1","1","1","4","766","3",,"2","2","2","2","4","1","3","2","1","1900","300","414.02",,"1","1",69601,61714,57078,56709,1,5449,0,4619,0,0,2687,0,30,0,0,0,0,0,7887,"2","80","1","1","1","1","1","4","3","4","3","3","4",,"3",
"2012","AT",1881129,"4","2012","18","3","3","3","2","1","1","1","1","1","1","1","3","500","3","2","2","2","1","2","4","3","5","2","1","250",,"265.63",,"1","1",54339,49480,38393,38393,1,6438,0,9307,0,0,0,0,0,0,0,0,0,0,4859,"2","180","1","1","1","1","2","2","3","3","4","4","3",,"3",
"2012","AT",1881271,"6","2012","23","3","3",,"1","1","1","1","1","3","3","3","5","1200","2",,"2","1","2","1","4","3","3","2","1","312",,"293.33",,"1","1",90964,76768,70974,70974,1,5849,0,6,0,0,0,0,1,0,0,0,0,0,14195,"2","70","1","1","1","2","1","4","2","3","3","2","4",,"3",
"2012","AT",1881938,"6","2012","44",,"3",,"1","1","2","1","1","3","1","1","3","2000","3",,"2","2","2","1","1","3","2","2","1",,,"244.78",,"1","1",82408,76709,76708,76708,1,3855,0,2,0,0,0,0,1,5180,0,0,0,0,5699,"2","150","1","2","1","1","2","4","3","3","3","4","4",,"3",
"2012","AT",1882162,"7","2012","21","3","2","3","1","1","1","1","1","1","1","1","5","3000","3",,"2","2","2","2","1","3","6","2","1",,"700","616.78",,"1","1",255321,250068,242015,242015,1,2919,0,4220,3833,0,0,0,49,0,0,0,0,0,5253,"2","320","1","1","2","1","2","3","2","3","3","3","2",,"3",
"2012","AT",1882619,"6","2012","14",,"3","3","2","1","1","1","1","1","1","1","4","3500","2",,"2","2","2","2","3","2","3","2","1",,"600","811.24",,"1","1",109621,106223,86564,86405,1,6248,0,7633,0,0,0,0,3702,0,0,0,0,0,3398,"1","75","1","1","1","1","1","3","4","4","3","3","3",,"3",
"2012","AT",1882719,"4","2012","11",,"3",,"1","1","1","1","1","3","1","1","4","1300","3",,"2","2","1","1","1","4","2","2","1","285","400","921.82",,"1","1",121236,110629,109858,109858,1,940,0,604,0,167,179,0,9,0,0,0,0,0,10607,"2","140","1","1","1","1","2","4","4","3","3","2","4",,"3",
"2012","AT",1882745,"6","2012","16","3","3","3","2","1","1","1","1","1","1","1","4","1800","2",,"2","1","2","2","3","2","3","2","1",,"1000","833.08",,"1","1",227517,224266,217259,216542,1,0,0,5679,0,0,0,0,45,0,0,0,0,0,3250,"2","42","1","1","1","1","1","3","2","4","3","3","4",,"3",
"2012","AT",1883870,"5","2012","15",,"3",,"1","1","1","1","1","1","1","2","3","2500","2",,"2","2","2","2","1","1","5","2","1",,,"661.46","972.2225","1","1",58859,45505,38830,38830,1,4661,0,6674,0,0,0,0,3237,0,0,0,0,0,13354,"2","70","1","1","1","1","1","3","3","3","3","2","4",,"3",
"2012","AT",1884047,"3","2012","23",,"3",,"1","1","1","1","1","1","1","1","5","1000","2","1","2","1","2","2","1","3","3","2","1",,"1100","491.18","583.675833333333","1","1",48121,44570,44563,44563,1,6985,0,7,0,0,0,0,3,0,0,0,0,0,3551,"1","150","1","1","1","1","1","3","3","3","3","4","4","3","3",
"2012","AT",1884216,"6","2012","20","3","3",,"1","1","1","1","1","1","1","3","6","2500","3",,"2","2","2","1","3","2","6","2","1","412","500","658.79",,"1","1",55673,40999,35879,35879,1,0,1893,4641,0,0,0,0,0,143,0,0,0,0,14673,"2","66","1","1","1","1","1","2","4","1","2","3","3",,"3",
"2012","AT",1885769,"4","2012","12",,"3",,"1","1","1","1","1","1","1","2","4","2500","2",,"2","2","2","2","1","4","3","2","1",,"1000","317.65",,"1","1",103862,102679,37690,37690,1,3618,0,6641,1556,0,0,0,0,3300,0,0,0,0,1183,"2","74","1","1","1","1","1","4","3","4","3","4","3",,"3",
"2012","AT",1885937,"5","2012","14","3","3","3","1","1","2","1","1","3","1","1","2",,"3",,"2","1","2","2","1","4","3","1","1",,"500","683.29",,"1","1",213030,206625,172186,172186,1,4390,0,1,1,0,0,0,0,0,0,0,0,0,6405,"2","150","1","1","1","2","2","2","4","3","4","3","4",,"3",
"2012","AT",1887077,"5","2012","15","3","3",,"1","2","1","1","1","1","1","1","3","2500","2",,"2","1","2","1","1","4","3","2","1","322",,"204.05","1600","1","1",24076,15403,15403,15403,1,0,5113,0,0,0,0,0,1940,0,0,0,0,0,8673,"2","83","1","1","1","1","2","4","2","3","3","2","4",,"3",
"2012","AT",1887170,"5","2012","14","3","3",,"1","1","1","1","1","1","1","3","6","2000","2",,"2","2","2","2","1","1","3","2","1","500",,"442.07",,"1","1",36679,31361,27581,26159,1,6008,0,712,647,0,0,0,8,0,0,0,0,0,5319,"2","86","1","1","1","1","1","3","2","4","4","3","4",,"3",
"2012","AT",1887296,"3","2012","6","3","3",,"2","1","1","1","1","3","1","3","4","2000","1",,"2","2","2","2","3","3","4","2","1","170",,"402.02",,"1","1",128432,114587,103091,103091,1,3847,0,1,0,0,0,0,0,1540,0,0,0,0,13846,"2","80","1","1","1","1","1","2","4","3","3","3","2","3","3",
"2012","AT",1888774,"6","2012","13","3","3",,"2","1","2","1","1","1","1","1","5","1500","2",,"2","2","1","2","1","3","3","2","1",,,"463.07",,"1","1",84365,74054,62275,62275,1,0,0,10017,0,0,0,0,79,0,0,0,0,0,10311,"2","52","1","1","1","1","1","4","2","3","2","4","4",,"3",
"2012","AT",1889486,"3","2012","35","3","1",,"1","1","2","1","1","1","1","1","1","4000","2",,"2","1","2","2","1","2","3","2","1",,,"227.77","575.396666666667","1","1",119541,105695,94390,51480,1,0,0,10678,0,0,0,0,0,0,0,0,0,0,13847,"2","76","1","1","1","1","1","4","4","3","2","4","3",,"3",
"2012","AT",1889834,"4","2012","22","3","3",,"1","1","1","1","1","2","1","2","2","2000","1",,"2","2","2","1","3","3","2","2","1","886","1000","585.61","192.821666666667","1","1",124863,148903,130360,121886,1,13602,0,17446,0,0,0,0,0,0,0,0,0,0,-24040,"2","59","1","1","1","1","1","4","4","3","4","4","3",,"3",
"2012","AT",1890973,"4","2012","27","3","3","2","1","1","1","1","1","1","1","1","4","2000","3",,"2","1","2","2","1","2","4","2","1",,"2000","796.52","170.483333333333","1","1",82114,69115,62629,33108,1,5419,0,3568,0,0,0,0,6009,0,0,0,0,0,12999,"2","75","1","1","1","1","1","3","4","4","3","3","4",,"3",
"2012","AT",1890981,"5","2012","14","3","3",,"1","1","1","1","1","1","1","1","4","1150","2","2","2","2","2","2","1","2","3","2","1",,,"763.03",,"1","1",89346,77906,63582,63582,1,3953,0,10720,0,0,0,0,0,0,0,0,0,0,11440,"2","130","1","1","2","1","1","3","3","3","4","2","3",,"3",
